4267,"Democratising Nature? The Political Morality of Wilderness Preservationists",0963-2719,"Mason, Michael","Philosophy/The Environment/Environmental Politics           "
4268,"Pragmatism in Environmental Ethics: Democracy, Pluralism, and the Management of Nature",0163-4275,"Minteer, Ben A.; Manning, Robert E.","Philosophy/The Environment/Environmental Politics           "
4269,"Democracy, Bureaucracy, and Environmentalism",0163-4275,"Paehlke, Robert","Philosophy/The Environment/Environmental Politics           "
4270,"Environment and Participation in a Context of Political Modernization",0963-2719,"Van Tatenhove, Jan P. M.; Leroy, Pieter","Philosophy/The Environment/Environmental Politics           "
4271,"Banning 'Biofoods': Precaution Can Be a Dangerous Tool",1095-3779,"Adler, Jonathan H.","Philosophy/The Environment/Environmental Politics           "
4272,"Absorptive Capability and Economic Growth: How Do Countries Catch-Up?",0309-166X,"Rogers, Mark","Economics/Growth, Allocation and Distribution/Factors of Growth/Productivity           "
4273,"A Prudential Argument for Precaution under Uncertainty and High Risk",1085-6633,"Haller, Stephen","Philosophy/The Environment/Environmental Politics           "
4274,"The Moral Foundation of the Precautionary Principle",1187-7863,"Jensen, Karsten Klint","Philosophy/The Environment/Environmental Politics           "
4275,"Of Sustainability and Precaution: The Logical, Epistemological, and Moral Problems of the Precautionary Principle and Their Implications for Sustainable Development",1085-6633,"McKinney, William J.; Hill, H. Hamner","Philosophy/The Environment/Environmental Politics           "
4276,"Genetically Modified (GM) Crops: Precautionary Science and Conflicts of Interests",1187-7863,"Myhr, Anne Ingeborg; Traavik, Terje","Philosophy/The Environment/Environmental Politics           "
4277,"The Precautionary Principle and the Concept of Precaution",0963-2719,"Sandin, Per","Philosophy/The Environment/Environmental Politics           "
4278,"In Defense of Bacon",0048-3931,"Soble, Alan","Philosophy/The Environment/Philosophical Traditions/Other           "
4279,"Following Nature with Mengzi or Zhuangzi",0019-0365,"Perkins, Franklin","Philosophy/The Environment/Philosophical Traditions/Other           "
4280,"Conceptual Foundations for Environmental Ethics: A Daoist Perspective",0163-4275,"Lai, Karyn","Philosophy/The Environment/Philosophical Traditions/Other           "
4281,"Cognizing the “Cognized Models”",0002-7294,"Wolf, Eric R.","Anthropology/Methods and Approaches/Structuralism and PostStructuralism           "
4282,"Delight in the Natural World: Kant on the Aesthetic Appreciation of Nature Part II: Natural Beauty and Morality",1468-2842,"Budd, Malcolm","Philosophy/The Environment/Philosophical Traditions/Kant           "
4283,"Delight in the Natural World: Kant on the Aesthetic Appreciation of Nature Part I: Natural Beauty",1468-2842,"Budd, Malcolm","Philosophy/The Environment/Philosophical Traditions/Kant           "
4284,"Delight in the Natural World: Kant on the Aesthetic Appreciation of Nature Part III: The Sublime in Nature",1468-2842,"Budd, Malcolm","Philosophy/The Environment/Philosophical Traditions/Kant           "
4285,"Kantian Ethics and Environmental Policy Argument: Autonomy, Ecosystem Integrity, and Our Duties to Nature",1085-6633,"Gillroy, John Martin","Philosophy/The Environment/Philosophical Traditions/Kant           "
4286,"Kant's Invidious Humanism",0163-4275,"Hoff, Christina","Philosophy/The Environment/Philosophical Traditions/Kant           "
4287,"Why Kant and Ecofeminism Don't Mix",0887-5367,"Moyer, Jeanna","Philosophy/The Environment/Philosophical Traditions/Kant           "
4288,"Beautiful Action: Its Function in the Ecological Crisis",0963-2719,"Naess, Arne","Philosophy/The Environment/Philosophical Traditions/Kant           "
4289,"On the Value of Endangered and Other Species",1432-1009,"Sagoff, Mark","Philosophy/The Environment/Philosophical Traditions/Kant           "
4290,"On Karl Marx as an Environmental Hero",0163-4275,"Routley, Val","Philosophy/The Environment/Philosophical Traditions/Other           "
4291,"Nietzsche's Environmental Ethics",0163-4275,"Hallman, Max O.","Philosophy/The Environment/Philosophical Traditions/Other           "
4292,"Growth and Productivity: A Model of Cumulative Growth and Catching Up",0309-166X,"Targetti, Ferdinando; Foti, Alessandro","Economics/Growth, Allocation and Distribution/Factors of Growth/Productivity           "
4293,"Environmental Ethics",1095-5054,"Brennan, Andrew; Lo, Yeuk-Sze","Philosophy/The Environment/Philosophical Traditions/Other           "
4294,"Plato and the Environment",0163-4275,"Carone, Gabriela Roxana","Philosophy/The Environment/Philosophical Traditions/Plato           "
4295,"Platonic Ecology: A Response to Plumwood's Critique of Plato ",1085-6633,"Mahoney, Timothy A.","Philosophy/The Environment/Philosophical Traditions/Plato           "
4296,"Western Traditions, Nature's Values, and Environmental Ethics",2980101818,"Passmore, John","Philosophy/The Environment/Philosophical Traditions/Plato           "
4297,"Prospecting for Ecological Gold Amongst the Platonic Forms: A Response to Timothy Mahoney ",1085-6633,"Plumwood, Val","Philosophy/The Environment/Philosophical Traditions/Plato           "
4298,"An Extension of Rawls' Theory of Justice to Environmental Ethics",0163-4275,"Singer, Brent A.","Philosophy/The Environment/Philosophical Traditions/Other           "
4299,"Aristotle and the Environment",0163-4275,"Foster, Susanne E.","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4300,"What is Environmental Virtue Ethics that We Should Be Mindful of It?",1077-1999,"Frasz, Geoffrey","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4301,"All About EVE",1085-6633,"Hull, Robert","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4302,"Culture and the Specification of Environmental Virtue",1077-1999,"Sandler, Ronald","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4303,"The Ideological Bases of Levi-Strauss's Structuralism",0002-7294,"Nutini, Hugo G.","Anthropology/Methods and Approaches/Structuralism and PostStructuralism           "
4304,"Environmental Virtue Ethics: An Aristotelian Approach",1077-1999,"Schlossberger, Eugene","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4305,"The Virtue Ethic of Murray Bookchin",1573926493,"Van Wensveen, Louke","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4306,"The Virtue Ethic of Thomas Berry",1573926493,"Van Wensveen, Louke","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4307,"Virtue Ethics and the Material Values of Nature",1077-1999,"Wayrynen, Kari","Philosophy/The Environment/Philosophical Traditions/Virtue Ethics/Aristotle           "
4308,"The Population Myth",1873176260,"Bookchin, Murray","Philosophy/The Environment/Systemic Issues           "
4309,"Population: Time-Bomb or Smoke-Screen?",0963-2719,"Petrucci, Mario","Philosophy/The Environment/Systemic Issues           "
4310,"Environmental Discourse and Sustainable Development: Linkages and Limitations",1085-6633,"Haque, M. Shamsul","Philosophy/The Environment/Systemic Issues           "
4311,"Affluence, Poverty, and Ecology: Obligation, International Relations, and Sustainable Development",1085-6633,"Harris, Paul G.","Philosophy/The Environment/Systemic Issues           "
4312,"Ecological Sustainability in a Developing Country such as South Africa? A Philosophical and Ethical Inquiry",1364-2987  ,"Hattingh, Johan; Attfield, Robin","Philosophy/The Environment/Systemic Issues           "
4313,"Moral Theory and Global Population",0066-7374,"Carter, Alan","Philosophy/The Environment/Systemic Issues           "
4314,"Population and Consumption: Environmental Problems as Problems of Scale",1085-6633,"Norton, Bryan G.","Philosophy/The Environment/Systemic Issues           "
4315,"Reproductive Liberty and Overpopulation: A Response",0963-2719,"Warner, Stanley","Philosophy/The Environment/Systemic Issues           "
4316,"Poverty, Puritanism and Environmental Conflict",0963-2719,"Brennan, Andrew","Philosophy/The Environment/Systemic Issues           "
4317,"Environmental Ethics and the Case for Hunting",0163-4275,"King, Roger J. H.","Philosophy/The Environment/Systemic Issues           "
4318,"The Economics and Ethics of Old-Growth Forests",0163-4275,"Booth, Douglas E.","Philosophy/The Environment/Theory and Practice           "
4319,"Environmental Values and Environmental Law in New Zealand",1085-6633,"Gunn, Alastair S.; McCallig, Carolyn","Philosophy/The Environment/Theory and Practice           "
4320,"Moral Reasoning about the Environment",0264-3758,"Hare, Richard  M.","Philosophy/The Environment/Theory and Practice           "
4321,"On Finding Solutions to Ethical Problems in Agriculture",1187-7863,"James, Harvey S. Jr.","Philosophy/The Environment/Theory and Practice           "
4322,"Environmental Ethics Beyond Principle? The Case for a Pragmatic Contextualism",1187-7863,"Minteer, Ben A.; Corley, Elizabeth A.; Manning, Robert E.","Philosophy/The Environment/Theory and Practice           "
4323,"Why I Am not a Nonanthropocentrist: Callicott and the Failure of Monistic Inherentism",0163-4275,"Norton, Bryan G.","Philosophy/The Environment/Theory and Practice           "
4324,"Suggestions on a Range of Initiatives and for Action",0816515042,"Sylvan, Richard; Bennett, David","Philosophy/The Environment/Theory and Practice           "
4325,"The Ethical Challenge of Rain Forest Preservation",0012-2246,"Thero, Daniel P.","Philosophy/The Environment/Theory and Practice           "
4326,"Species Extinction and the Concho Water Snake: A Case Study in Environmental Ethics",0732-4944,"Weir, Jack","Philosophy/The Environment/Theory and Practice           "
4327,"Sustainability, Human Welfare, and Ecosystem Health",0963-2719,"Norton, Bryan G.","Philosophy/The Environment/Theory and Practice           "
4328,"Pragmatism, Adaptive Management, and Sustainability",0963-2719,"Norton, Bryan G.","Philosophy/The Environment/Theory and Practice           "
4329,"Privatization and Regulation of Transport Infrastructure in the 1990s",0257-3032,"Estache, Antonio","Economics/Growth, Allocation and Distribution/Factors of Growth/Theory           "
4330,"The Razor's Edge: Symbolic-Structuralist Archeology and the Expansion of Archeological Inference",0002-7294,"Watson, Patty Jo; Fotiadis, Michael","Anthropology/Methods and Approaches/Structuralism and PostStructuralism           "
4331,"Mountbatten and the Partition of British India: A Role Analysis",1012-7682,"Ali, Rabia Umar","History/Political History/Colonial/Postcolonial History           "
4332,"A Turk of the West: Sir Edgar Vincent's Career in Egypt and the Ottoman Empire",1353-0194,"Auchterlonie, Paul","History/Political History/Colonial/Postcolonial History           "
4333,"Curzon: A Friend of India",0019-7211,"Bhatia, L. M.","History/Political History/Colonial/Postcolonial History           "
4334,"Sir Alfred Milner, the Liberal Party, and The Boer War",0008-4107,"McCready, H. W.","History/Political History/Colonial/Postcolonial History           "
4335,"The Viceroy and Mahatma Gandhi's Epic Fast of 1943",0033-5800,"Srinivasan, C. K.","History/Political History/Colonial/Postcolonial History           "
4336,"The French in Indochina: Some Impressions of the Colonial Inspectors, 1867-1913",0022-4634,"Garner, Reuben","History/Political History/Colonial/Postcolonial History           "
4337,"Pattern and Problems of Local Administration in the Middle East",0026-3141,"Wickwar, W. Hardy","History/Political History/Colonial/Postcolonial History           "
4338,"New Zealand, Fiji and the Colonial Office 1900-1902",1031-461X,"Fieldhouse, David K.","History/Political History/Colonial/Postcolonial History           "
4339,"The Institutional Framework of Colonial Spanish America",0022-216X,"Lynch, John","History/Political History/Colonial/Postcolonial History           "
4340,"The Failure of the Participatory Democracy in the Czech Republic",0140-2382,"Hadjiisky, Magdalena","History/Political History/Crisis/Transitions/Revolutions/Governance/Political Parties           "
4341,"Political Violence and the Fall of Governments in Bangladesh",0304-8675,"Khan, Haroon A.","History/Political History/Crisis/Transitions/Revolutions/Governance/Political Parties           "
4342,"Nation Building in East Timor",0740-2775,"Steele, Jonathan","History/Political History/Crisis/Transitions/Revolutions/Governance/Political Parties           "
4343,"Pakistan: Struggle for Power 1947-58",1012-7682,"Syed, M. M.","History/Political History/Crisis/Transitions/Revolutions/Governance/Political Parties           "
4344,"Political Reform in Mongolia: Between Russia and China",0004-4687,"Ginsburg, Tom","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4345,"Devastated Vision(s): The Khmer Rouge Scopic Regime in Cambodia",0004-3249,"Ly, Boreth","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4346,"Elusive Justice for the Victims of the Khmer Rouge",0022-197X,"Marks, Stephen P.","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4347,"The Impact of Neo-liberal Economies on Peruvian Peasant Agriculture in the 1990s",0306-6150,"Crabtree, John","Economics/Development/Agrarian Economy and Society/Peasant and Informal Economies           "
4348,"The Communist Party of Slovakia: Electoral Performance, Parliamentary Experience and Policy Choice",0049-1225,"Haughton, Tim; Rybar, Marek","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4349,"Petroleum and Political Pacts: The Transition to Democracy in Venezuela",0023-8791,"Karl, Terry Lynn","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4350,"Orphans of Genocide: The Cham Muslims of Kampuchea Under Pol Pot",0007-4810,"Kiernan, Ben","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4351,"Between Yugoslavia and Czechoslovakia: The Abacha Coup, the National Conference, and Prospects for Peace and Democracy in Nigeria",1043-1578,"Mimiko, Nahzeem Oluwafemi","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4352,"Personality in History: Hitler and Stalin",0956-0726,"Bullock, Alan","History/Political History/Governance/Despotism           "
4353,"African Personal Dictatorships",0022-278X,"Decalo, Samuel","History/Political History/Governance/Executive Power           "
4354,"Nigeria Paralysed: Socio-Political Life Under General Sani Abacha",0850-3907,"Egwaikhide, Festus O.; Isumoah, Victor Adefemi","History/Political History/Governance/Executive Power           "
4355,"The Political Role of the Dominican Armed Forces: A Note on the vvvn Revolutionv",0022-1937,"Lowenthal, Abraham F.","History/Political History/Governance/Executive Power           "
4356,"Does Oil Hinder Democracy?",0043-8871,"Ross, Micheal L.","History/Political History/Governance/Reform           "
4357,"Stabilization Policy, Learning-by-Doing, and Economic Growth",0030-7653,"Martin, Philippe; Rogers, Carol Ann","Economics/Growth, Allocation and Distribution/Factors of Growth/Theory           "
4358,"Why Do Resource Abundant Countries Have Authoritarian Governments?",1060-6076,"Wantchekon, Leonard","History/Political History/Governance/Legitimacy           "
4359,"Nicolae Ceausescu of Communist Romania: A Portrait of Power",0278-839X,"Dima, Nicholas","History/Political History/Governance/Despotism           "
4360,"Park Chung Hee and the Making of 'State Populism' in Korea: The Case of the New Community Movement",0030-851X,"Han, Seung-Mi","History/Political History/Governance/Executive Power           "
4361,"The Slow Death of the First Republic",1057-1515,"Lloyd-Jones, Stewart","History/Political History/Governance/Executive Power           "
4362,"Vision, Power and Agency: The Ascent of Ngo Dinh Diem",0022-4634,"Miller, Edward","History/Political History/Governance/Leadership Examples (Good and Bad): NonWestern           "
4363,"Franco: The Patient Dictator",0018-2753,"Preston, Paul","History/Political History/Governance/Despotism           "
4364,"Stalin: Did He Preserve or Destroy Bolshevism?",0956-0726,"Sandle, Mark","History/Political History/Governance/Despotism           "
4365,"Deng Xiaoping: The Politician",0305-7410,"Shambaugh, David","History/Political History/Governance/Leadership Examples (Good and Bad): NonWestern           "
4366,"The Crescent and the Sword: Islam, the Military, and Political Legitimacy in Pakistan, 1977-1985",0026-3141,"Ahmad, Mumtaz","History/Political History/Governance/Executive Power           "
4367,"Military Ideology in Response to Democratic Pressure During the Late Suharto Era: Political and Institutional Contexts",0019-7289,"Honna, Jun","History/Political History/Governance/Executive Power           "
4368,"Two or Three Things that I Know About Culture",1359-0987,"Sahlins, Marshall","Anthropology/Methods and Approaches/Structuralism and PostStructuralism           "
4369,"Soviet-Occupied Afghanistan",0032-941X,"Khalilzad, Zalmay","History/World/Global History/Geopolitics/Cold War           "
4370,"The Decade of the Military in Turkey: The Case of the Alignment with Israel in the 1990s",0272-7919,"Ozcan, Gencer; Bengio, Ofra","History/Political History/Governance/Executive Power           "
4371,"Revolution, Rhetoric, and Reality in the Sudan",0022-278X,"Wai, Dunstan M.","History/Political History/Governance/Executive Power           "
4372,"Military Rule, Civilianization and Electoral Corruption: Pakistan and Bangladesh in Perspective",1035-7823,"Zafarullah, Habib; Akhter, Muhammad Yeahia","History/Political History/Governance/Executive Power           "
4373,"Gamal Abd Al-Nasser and an Example of Diplomatic Acumen",0026-3206,"Lesch, David W.","History/World/Global History/Geopolitics/Diplomacy           "
4374,"China's Dialogue with the Dalai Lama 1978-90: Prenegotiation Stage of Dead End?",0030-851X,"Norbu, Dawa","History/World/Global History/Geopolitics/Diplomacy           "
4375,"Palestine Between the Regional Blocs",0195123611,"Doran, Michael","History/Political History/Colonial/Postcolonial History           "
4376,"Zaire: The Roots of the Continuing Crisis",0022-278X,"Kabwit, Ghislain C.","History/World/Global History/Geopolitics/Diplomacy           "
4377,"The United States and Idi Amin: Congress to the Rescue",0002-0206,"Nurnberger, Ralph D.","History/World/Global History/Geopolitics/Diplomacy           "
4378,"The State of Nigeria: Oil Crises, Power Bases and Foreign Policy",0008-3968,"Shaw, Timothy M.","History/Political History/Crisis/Transitions/Revolutions/Regime Change/Reform           "
4379,"Growth, Capital Accumulation and Foreign Debt",0013-0427,"Milbourne, Ross","Economics/Growth, Allocation and Distribution/Factors of Growth/Theory           "
4380,"Adenauer's Ostpolitik, 1955-1963",0043-8200,"Anthon, Carl G.","History/World/Global History/Geopolitics/Cold War           "
4381,"Peace Initiatives of the Government of President Aslan Maskhadov",0263-4937,"Kadiev, Aslambek","History/World/Global History/Borders and Regions/Disputes/Conflicts           "
4382,"King George I and the Expansion of Greece, 1875-1881",0005-4313,"Markopoulos, George J.","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
4383,"Yugoslavia and Tito in the Fifties: From Balkan Stalin to Would-Be World Leader",1120-0677,"Pavlowitch, Stevan K.","History/Political History/Governance/Leadership Examples (Good and Bad): Western           "
4384,"The Background to Canada's Activist Policy Against Apartheid: Theoretical and Political Implications",0306-3631,"Adam, Heribert; Moodley, Kogila","History/World/Global History/Geopolitics/Diplomacy           "
4385,"U.S. Recognition of Anastasio Somoza, 1936",0018-2370,"Kamman, William","History/World/Global History/Geopolitics/Diplomacy           "
4386,"Libya's Foreign Policy in Flux",0001-9909,"Solomon, Hussein; Swart, Gerrie","History/World/Global History/Geopolitics/Diplomacy           "
4387,"Libya in US Foreign Policy: From Rogue State to Good Fellow?",0143-6597,"Zoubir, Yahia H.","History/World/Global History/Geopolitics/Diplomacy           "
4388,"Opening Windows to Gender: A Case Study in a Major International Population Agency",1072-4745,"Ortiz-Ortega, Adriana; Helzner, Judith F.","History/Social and Cultural History/Gender/Activism           "
4389,"Economics and Social Anthropology: Reconciling Differences",0018-7267,"Buckley, Peter J.; Chapman, Malcolm","Anthropology/Methods and Approaches/Theoretic Issues           "
4390,"Gender and Religion on the Mission Station: Roxie Reeve and the Friends African Mission",0033-5053,"Rogers, Thomas S.","History/Social and Cultural History/Gender/Activism           "
4391,"Aoua Keita and the Nascent Women's Movement in the French Soudan",0002-0206,"Turrittin, Jane","History/Social and Cultural History/Gender/Activism           "
4392,"Women and the Political Transition from Modernisation to Islamisation",0521473403,"Paidar, Parvin","History/Political History/Gender/Governance/Political Culture           "
4393,"The Politics of Autonomy and Cooptation in Africa: The Case of the Ugandan Women's Movement",0022-278X,"Tripp, Aili Mari","History/Political History/Gender/Governance/Political Culture           "
4394,"Deconstructing Development Theory: Feminism, the Public/Private Dichotomy and the Mexican Maquiladoras",0008-4948,"Wright, Joanne","History/Political History/Gender/Governance/Political Culture           /           /Social Psychology/Approaches to Social Psychology/Feminist Approaches"
4395,"Golda Meir: The Formation of a Modern Political Leader",0010-6216,"Mendez-Mendez, Serafin","History/Political History/Gender/Leadership           "
4396,"The Mothers Committee of El Salvador: National Human Rights Activists",0275-0392,"Boler, Jean","History/Political History/Gender/Movements/Parties           "
4397,"Who Opened the Window? Women's Activism in Islamist Parties",0010-4159,"Clark, Janine Astrid; Schwedler, Jillian","History/Political History/Gender/Movements/Parties           "
4398,"Totalitarian Systems",1555878660,"Linz, Juan","History/Political History/Governance/Legitimacy           "
4399,"Changing Directions in Philippine Policy Formation and Implementation: Land Reform and Tourism Development Under Marcos, Aquino, and Ramos",0741-2037,"Richter, Linda K.","History/Economic History/Economic Planning and Policy           "
4400,"Immigration Policy Prior to the 1930s: Labor Markets, Policy Interactions, and Globalization Backlash",0098-7921,"Timmer, Ashley S.; Williams, Jeffrey G.","History/World/Global History/Migration/Migration Policies           "
4401,"Relativism and the Search for Human Rights",0002-7294,"Renteln, Alison Dundes","Anthropology/Methods and Approaches/Theoretic Issues           /           /Philosophy/Rights and Justice/Human Rights/Moral Relativism"
4402,"Electoral Formulas: A Macroscopic Perspective",0304-4130,"Blais, Andre; Massicotte, Louis","History/Political History/Governance/Elections           "
4403,"Putin and the Parliamentary Elections in Russia: The Confluence (Slijanie) of Russian Political Culture and Leadership",0012-8449,"Kernen, Beat","History/Political History/Governance/Elections           "
4404,"Advances in the Comparative Study of Electoral Systems",0043-8871,"Lijphart, Arend","History/Political History/Governance/Elections           "
4405,"Women in the Legislatures and Executives of the World: Knocking at the Highest Glass Ceiling",0043-8871,"Reynolds, Andrew","History/Political History/Governance/Elections           "
4406,"Ossetiya: Land of Uncertain Frontiers and Manipulative Elites",0263-4937,"Birch, Julian","History/Political History/Governance/Minority Groups           "
4407,"The Muslim Mass Contact Campaign: An Attempt at Political Mobilization",0085-6401,"Hasan, Mushirul","History/Political History/Governance/Minority Groups           "
4408,"The Secessions of Abkhazia and Nagorny Karabagh. The Roots and Patterns of Development of Post-Soviet Micro-Secessions in Transcaucasia",0263-4937,"Murinson, Alexander","History/Political History/Governance/Minority Groups           "
4409,"International Migration Policies: 1950-2000",0020-7985,"Appleyard, Reginald T.","History/World/Global History/Migration/Migration Policies           "
4410,"Responses to Immigrants and Immigration Among Members of the Receiving Society",0022-4537,"Esses, Victoria M.; Dovidio, J. F.; Jackson, Lynne M.; Armstrong, Tamara L.","History/World/Global History/Migration/Causes/Consequences           "
4411,"Immigration in the Twentieth Century, 1900-1972",0773506225,"Hawkins, Freda","History/World/Global History/Migration/Migration Patterns           "
4412,"The Meaning of Political Participation in a Nonliberal Democracy: The Israeli Experience",0010-4159,"Ben-Eliezer, Uri","History/Political History/Governance/Parties           "
4413,"The Free Officers and the Comrades: The Sudanese Communist Party and Nimeiri Face-to-Face, 1969-1971",0020-7438,"Gresh, Alain","History/Political History/Governance/Parties           "
4414,"Patterns of Asian Communism",0032-941X,"Scalapino, Robert A.","History/Political History/Ideology and Regimes/Communism/Socialism           "
4415,"An Internalist Perspective on Party Consolidation and the Bulgarian Union of Democratic Forces",0304-4130,"Sharman, Jason C.; Phillips, Robert, Jr.","History/Political History/Governance/Parties           "
4416,"France: The Left in 2002-The End of the Mitterrand Strategy",0031-2290,"Bell, David S.","History/Political History/Ideology and Regimes/Communism/Socialism           "
4417,"The Chilean Communist Party (PCCH) and Its Third Underground Period, 1973-1980",0261-3050,"Furci, Carmelo","History/Political History/Ideology and Regimes/Communism/Socialism           "
4418,"Succession Politics in North Korea: Implications for Policy and Political Stability",0004-4687,"Jo, Yung-hwan","History/Political History/Ideology and Regimes/Communism/Socialism           "
4419,"Conflict in the Kampuchean Communist Movement",0047-2336,"Kiernan, Ben","History/Political History/Ideology and Regimes/Communism/Socialism           "
4420,"Participant Objectivation",1359-0987,"Bourdieu, Pierre","Anthropology/Methods and Approaches/Theoretic Issues           "
4421,"On the Theoretical Work of the CPSU in the 60 Years Since the October Revolution",0043-8642,"Ponomaryov, Boris N.","History/Political History/Ideology and Regimes/Communism/Socialism           "
4422,"Berlin, Moscow and Bombay: The Marxism that India Inherited",0085-6401,"Sherlock, Stephen","History/Political History/Ideology and Regimes/Communism/Socialism           "
4423,"Party Plenums and Leadership Style in Vietnam",0004-4687,"Stern, Lewis M.","History/Political History/Ideology and Regimes/Communism/Socialism           "
4424,"Communists and Their Party in the Late Soviet Period",0037-6795,"White, Stephen","History/Political History/Ideology and Regimes/Communism/Socialism           "
4425,"The Model of Ethnic Democracy: Israel as a Jewish and Democratic State",1354-5078,"Smooha, Sammy","History/Political History/Ideology and Regimes/Democracy           "
4426,"On the Government of Democracy in America",19310-82545,"De Tocqueville, Alexis","History/Political History/Ideology and Regimes/Democracy           "
4427,"Iceland: Searching for Democracy Along Three Dimensions of Citizen Control",0080-6757,"Kristjansson, Svanur","History/Political History/Ideology and Regimes/Democracy           "
4428,"Modernity, Islamization, and Women in Iran",185649246X,"Tohidi, Nayereh","History/Political History/Ideology and Regimes/Nationalism/National Identity           "
4429,"The Role of Human and Social Capital in Growth: Extending Our Understanding",0309-166X,"Piazza-Georgi, Barbara","Economics/Growth, Allocation and Distribution/Factors of Growth/Theory           "
4430,"Iron Times, Iron Brooms': Racial War against the Jews; The Vision Completed: The Continent Wide Holocaust",0809093251,"Burleigh, Michael","History/Political History/Ideology and Regimes/Nazism           "
4431,"Barbarism Institutionalized: Racism as State Policy",0521391148,"Burleigh, Michael; Wipperman, Wolfganng","History/Political History/Ideology and Regimes/Nazism           "
4432,"The Rise and Fall of Weimar",0719035023,"Fischer, Conan","History/Political History/Ideology and Regimes/Nazism           "
4433,"Germany: The Ambiguity of Memory",0192892819,"Young, James E.","History/Political History/Ideology and Regimes/Nazism           "
4434,"European Union and the Nation-State: The Politics of Hope Encounters the Politics of Experience",1084-8770,"Cordell, Karl","History/Political History/International Organizations/Movements/NGOs/Economic           "
4435,"The US and the Asian Development Bank: Origins, Structure and Lending Operations",0047-2336,"Dutt, Nitish","History/Political History/International Organizations/Movements/NGOs/Economic           "
4436,"The Group of 77: A Perspective View",0020-5850,"Geldart, Carol; Lyon, Peter","History/Political History/International Organizations/Movements/NGOs/Economic           "
4437,"The Impact of NAFTA on Mexico's Environmental Policy",0017-4815,"Husted, Bryan W.; Logsdon, Jeanne M.","History/Political History/International Organizations/Movements/NGOs/Economic           "
4438,"Anthropology Among the Powers",0964-0282,"Wolf, Eric R.","Anthropology/Methods and Approaches/Theoretic Issues           "
4439,"The Politics of Relief: American Quakers and Russian Bolsheviks, 1917-1921",0033-5053,"McFadden, David W.","History/Political History/International Organizations/Movements/NGOs/Economic           "
4440,"Regional Sectorial Economic Integration: The Case of Oapec",0021-9886,"Mingst, Karen A.","History/Political History/International Organizations/Movements/NGOs/Economic           "
4441,"The European Free Trade Association: The Problems of an All-European Role",0021-9886,"Neumann, Iver B.","History/Political History/International Organizations/Movements/NGOs/Economic           "
4442,"The Role of the G8 in International Peace and Security",0567-932X,"Penttila, Risto E. J.","History/Political History/International Organizations/Movements/NGOs/Economic           "
4443,"The Arab League: A Study of Its Organizational Structure",0303-9951,"Qayyum, Shah Abdul","History/Political History/International Organizations/Movements/NGOs/Economic           "
4444,"Reinventing (French) Universalism: Religion, Humanitarianism and the French Doctors",0963-9489,"Taithe, Bertrand","History/Political History/International Organizations/Movements/NGOs/Economic           "
4445,"The Red Cross and Red Crescent Movement and Islamic Societies, With Special Reference to Jordan",1353-0194,"Benthall, Jonathan","History/Political History/International Organizations/Movements/NGOs/Philanthropic           "
4446,"Christian Charity: The Unitarian Service Committee's Relief Activities on Behalf of Refugees from Nazism, 1940-5",8756-6583,"Genizi, Haim","History/Political History/International Organizations/Movements/NGOs/Philanthropic           "
4447,"Neutrality and the ICRC Contribution to Contemporary Humanitarian Operations",1353-3312,"Ku, Charlotte; Caceres Brun, Joaquin","History/Political History/International Organizations/Movements/NGOs/Philanthropic           "
4448,"Distribution and Growth with an Infrastructure Constraint",0309-166X,"Rao, J. Mohan","Economics/Growth, Allocation and Distribution/Factors of Growth/Theory           "
4449,"Making Place at the United Nations: Indigenous Cultural Politics at the U.N. Working Group on Indigenous Populations",0886-7356,"Muehlebach, Andrea","History/Political History/International Organizations/Movements/NGOs/Philanthropic           "
4450,"Russia and NATO toward the Twenty-First Century: Conflicts and Peacekeeping in Bosnia-Herzegovina and Kosovo",1351-8046,"Cross, Sharyl","History/Political History/International Organizations/Movements/NGOs/Political           "
4451,"Thirty Years of Asean: Achievements and Challenges",0951-2748,"Dosch, Jorn; Mols, Manfred","History/Political History/International Organizations/Movements/NGOs/Political           "
4452,"The ANC in Exile",0001-9909,"Ellis, Stephen","History/Political History/International Organizations/Movements/NGOs/Political           "
4453,"The European Union as a Diplomatic Actor: Internal, Traditional, and Structural Diplomacy",0959-2296,"Keukeleire, Stephan","History/Political History/International Organizations/Movements/NGOs/Political           "
