2244,"Beyond Sweatshops: Employment, Labor Market Security and Global Inequality",0066-4812,"Heintz, James","Economics/Globalization/Globalization and Human Capital           "
2245,"Global Apparel Production and Sweatshop Labour: Can Raising Retail Prices Finance Living Wages?",0309-166X,"Pollin, Robert; Burns, Justine; Heintz, James","Economics/Globalization/Globalization and Human Capital           "
2246,"The Forces Reshaping Global Banking",0047-5394,"Bryan, Lowell L.","Economics/Globalization/Financial Globalization           "
2247,"A New Approach to Sustainable Livelihoods: African Youth and Agriculture",1011-6370,"Nzamujo, Father","Economics/Development/Community, Participation and Human Development           "
2248,"Invested Interests: The Politics of National Economic Policies in a World of Global Finance",0020-8183,"Frieden, Jeffry A.","Economics/Globalization/Financial Globalization           "
2249,"Capital Management Techniques In Developing Countries: An Assessment of Experiences from the 1990's and Lessons For the Future",NO ISBN FOUND,"Epstein, Gerald; Grabel, Ilene; Jomo, K. S.","Economics/Globalization/Financial Globalization           "
2250,"The Global Capital Market: Benefactor or Menace?",0895-3309,"Obstfeld, Maurice","Economics/Globalization/Financial Globalization           "
2251,"Global Financial Crisis: An African Perspective",1555874932,"Hussain, Mohammed Nreldin","Economics/Globalization/Financial Globalization           /           /Economics/Economic Policy/Financial Crises and Recovery Efforts"
2252,"From 'Miracle' to 'Cronyism': Explaining the Great Asian Slump",0309-166X,"Wade, Robert Hunter","Economics/Globalization/Financial Globalization           /           /Economics/Economic Policy/Financial Crises and Recovery Efforts"
2253,"Derivatives and Global Capital Flows: Applications to Asia",0309-166X,"Kregel, Jan","Economics/Globalization/Financial Globalization           "
2254,"Instability and Volatility of Capital Flows to Developing Countries",0378-5920,"Gabriele, Alberto; Boratav, Korkut; Parikh, Ashok","Economics/Globalization/Financial Globalization           "
2255,"Averting Crisis? Assessing Measures to Manage Financial Integration in Emerging Economies",0309-166X,"Grabel, Ilene","Economics/Globalization/Financial Globalization           /           /Economics/Economic Policy/Financial Crises and Recovery Efforts"
2256,"Is Sustainable Capitalism Possible?",0898625947,"O'Connor, James","Economics/Development/Sustainability/Policy, Politics and Theory           "
2257,"Controlling Global Finance",0740-2775,"Block, Fred","Economics/Globalization/Financial Globalization           "
2258,"The Emperor's New Suit: The New International Financial Architecture as a Reinvention of the Washington Consensus",1075-2846,"Soederberg, Susanne","Economics/Globalization/Financial Globalization           "
2259,"A Reconsideration of the Twentieth Century",0002-8282,"Mundell, Robert A.","Economics/Globalization/Financial Globalization           "
2260,"Trade Wars: The Exaggerated Impact of Trade in Economic Debate",0378-5920,"Freeman, Richard B.","Economics/Globalization/Financial Globalization           "
2261,"The Merco: A Common Currency for Mercosur and Latin America",0743-2348,"Malamud, Bernard; Label, Wayne A.","Economics/Globalization/Financial Globalization           /           /Economics/Economic Policy/Monetary Policy"
2262,"Phoenix Risen: The Resurrection of Global Finance",0043-8871,"Cohen, Benjamin J.","Economics/Globalization/Financial Globalization           "
2263,"Human Health and Sustainable Water Resources Development in Nigeria: Schistosomiasis In Artificial Lakes",0165-0203,"Ofoezie, Ifeanyi Emmanuel","Economics/Development/Population and Quality of Life/Health and Morbidity           "
2264,"Global Markets and National Politics: Collision Course or Virtuous Circle?",0020-8183,"Garrett, Geoffrey","Economics/Globalization/Financial Globalization           "
2265,"Political Responses to Interdependence: What's “Left” for the Left?",0020-8183,"Garrett, Geoffrey","Economics/Globalization/Financial Globalization           "
2266,"Food and Agricultural Policy for a Globalizing World: Preparing for the Future",0002-9092,"Pinstrup-Andersen, Per","Economics/Globalization/Food and Agriculture           /           /Economics/Economic Policy/Trade/Globalization and National Sovereignty"
2267,"The Position of Via Campesina on Biodiversity, Biosafety and Genetic Resources",1011-6370,"Anonymous","Economics/Globalization/Food and Agriculture           "
2268,"Reducing Hunger: Putting Food Aid Into Broader Contexts",1011-6370,"Clark, Stuart J.; Taylor, C. Stuart","Economics/Globalization/Food and Agriculture           "
2269,"Food, Consumer Concerns, and Trust: Food Ethics for a Globalizing Market",1187-7863,"Brom, Frans W. A.","Economics/Globalization/Food and Agriculture           "
2270,"Global Trade and Food Safety: Winners and Losers in a Fragmented System",NO ISBN FOUND,"Wilson, John S.; Otsuki, Tsunehiro S.","Economics/Globalization/Food and Agriculture           "
2271,"Seeds in Women's Hands: A Symbol of Food Security and Solidarity",1011-6370,"Akhter, Farida","Economics/Globalization/Food and Agriculture           "
2272,"Food Sovereignty: A Vital Requirement for Food Security in the Context of Globalization",1011-6370,"Menezes, Francisco","Economics/Globalization/Food and Agriculture           "
2273,"Sustainability: Social and Ecological Dimensions",0034-6764,"O'Hara, Sabine U.","Economics/Development/Sustainability/Definitions           "
2274,"Making Food Count: Expert Knowledge and Global Technologies of Government",0008-4948,"Ilcan, Suzan; Phillips, Lynne","Economics/Globalization/Food and Agriculture           "
2275,"Strategically Speaking: The World Food Summit Five Years Later and Responses to Franck Amalric",1011-6370,"Amalric, Franck","Economics/Globalization/Food and Agriculture           "
2276,"Economic Insecurity and the Globalization of Production",0092-5853,"Scheve, Kenneth; Slaughter, Matthew J.","Economics/Globalization/Foreign Direct Investment           "
2277,"Capital Account Liberalization, Free Long-Term Capital Flows, Financial Crises and Economic Development",0094-5056,"Singh, Ajit","Economics/Globalization/Foreign Direct Investment           "
2278,"Determinants of Foreign Direct Investment",1363-6669,"Biswas, Romita","Economics/Globalization/Foreign Direct Investment           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
2279,"Political and Economic Determinants of Private Investment",0954-1748,"Le, Quan V.","Economics/Globalization/Foreign Direct Investment           "
2280,"Informal Rural Economies in History",0700-3862,"Ommer, Rosemary E.; Turner, Nancy J.","Economics/Development/Agrarian Economy and Society/Peasant and Informal Economies           "
2281,"Spoilt for Choice? Multinational Corporations and the Geography of International Production",0266-903X,"Kozul-Wright, Richard; Rowthorn, Robert","Economics/Globalization/Foreign Direct Investment           "
2282,"Transnational Corporations' Strategies and Foreign Trade Patterns in MERCOSUR Countries in the 1990s",0309-166X,"Chudnovsky, Daniel; Lopez, Andres","Economics/Globalization/Foreign Direct Investment           "
2283,"The Myth of Economic Globalisation",0309-166X,"Kleinknecht, A.; Ter Wengel, J.","Economics/Globalization/Foreign Direct Investment           "
2284,"Ethics and the Gender Equality Dilemma for US Multinationals",0167-4544,"Mayer, Don; Cava, Anita","Economics/Globalization/Globalization and Women           "
2285,"Feminism in a Global Era",0308-5147,"Walby, Sylvia","Economics/Globalization/Globalization and Women           "
2286,"Economic Development Policies and Women Workers: Filipina Workers in a Japanese Transplant",1040-0656,"Licuanan-Galela, Niza","Economics/Globalization/Globalization and Women           "
2287,"Women's Health, Poverty and Globalization",1011-6370,"Harcourt, Wendy","Economics/Globalization/Globalization and Women           "
2288,"Economic Globalization and Women's Status in the Labor Market: A Cross-National Investigation of Occupational Sex Segregation and Inequality",0038-0253,"Meyer, Lisa B.","Economics/Globalization/Globalization and Women           "
2289,"Global Women's Movements at a Crossroads: Seeking Definition, New Alliances and Greater Impact",0885-4300,"Barton, Carol","Economics/Globalization/Globalization and Women           "
2290,"Gender and Exceptionality in North-South Interventions: Reflecting on Relations",0958-9236,"Heron, Barbara","Economics/Globalization/Globalization and Women           "
2291,"The Povertization of Women: A Global Phenomenon",0886-1099,"Nichols-Casebolt, Ann; Krysik, Judy; Hermann-Currie, Ria","Economics/Globalization/Globalization and Women           "
2292,"The Rise of the Bangladesh Garment Industry: Globalization, Women Workers, and Voice",1040-0656,"Ahmed, Fauzia Erfan","Economics/Globalization/Globalization and Women           "
2293,"Hamburgers and the Rainforest: A Review of Issues and Evidence",1187-7863,"Bonti-Ankomah, Sam","Economics/Globalization/Global Environmental Issues/Ecology and Resources           "
2294,"Debt and Deforestation",1-84376-412-1,"Dorman, Peter","Economics/Globalization/Global Environmental Issues/Ecology and Resources           "
2295,"Corporate Destruction of Tropical Forests",0045-3609,"Myers, Norman","Economics/Globalization/Global Environmental Issues/Ecology and Resources           "
2296,"The Ecohealth System and the Community Engagement Movement in Foundations: A Case Study of Mutual Benefits from Grants Funded by the United Nations Foundation",0165-0203,"Yacoob, May; Hetzler, Beth; Langer, Rafael","Economics/Globalization/Global Environmental Issues/Ecology and Resources           "
2297,"The Earth Summit and Japan's Initiative in Environmental Diplomacy",0016-3287,"Peng, Yali","Economics/Globalization/Global Environmental Issues/Ecology and Resources           /           /Political Science/International Relations/Environmental Issues"
2298,"Confronting the Contradiction: Global Capitalism and Environmental Health",0020-7152,"Seis, Mark","Economics/Globalization/Global Environmental Issues/Ecology and Resources           "
2299,"Ethical Opportunities in Global Agriculture, Fisheries, and Forestry: The Role for FAO",1187-7863,"Macer, Darryl R. J.; Bhardwaj, Minakshi; Maekawa, Fumi; Niimura, Yuki","Economics/Globalization/Global Environmental Issues/Ecology and Resources           "
2300,"Forest Products and Traditional Peoples: Economic, Biological, and Cultural Considerations",0165-0203,"Bennett, Bradley C.","Economics/Development/Ecology and Habitat           "
2301,"Is Multilateralism the Future? Sustainable Development or Globalisation as 'A Comprehensive Vision of the Future of Humanity'",1387-585X,"Pallemaerts, Marc","Economics/Globalization/Global Environmental Issues/International Issues           "
2302,"What Did 2002 World Summit on Sustainable Development Accomplish? A Non-Governmental Agency Perspective",0013-9157,"Gutman, Pablo","Economics/Globalization/Global Environmental Issues/International Issues           "
2303,"Sustainable Development and Environment: a Renewed Effort in the OECD",1387-585X,"Eppel, Jeremy","Economics/Globalization/Global Environmental Issues/International Issues           /           /Political Science/International Relations/Environmental Issues"
2304,"Poverty and the Environment: Can Sustainable Development Survive Globalization?",0165-0203,"Reed, David","Economics/Globalization/Global Environmental Issues/International Issues           "
2305,"Development, Trade, and the Environment: A Third World Perspective",1870098595,"Khor, Martin","Economics/Globalization/Global Environmental Issues/International Issues           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
2306,"Sharing Waters: Post-Rio International Water Management",0165-0203,"Giordano, Meredith A.; Giordano, Aaron T.","Economics/Globalization/Global Environmental Issues/Ecology and Resources           /           /Political Science/International Relations/Environmental Issues"
2307,"The World Trade Organization, the Environment, and the Ecological Critique",0020-8701,"Damian, Michel; Graz, Jean-Christopher","Economics/Globalization/Global Environmental Issues/International Issues           /           /Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties"
2308,"Religion and Global Governance: Harmony or Clash?",0742-3640,"Falk, Richard","Economics/Globalization/Global Governance           "
2309,"Trade, Democracy, and the Size of the Public Sector: The Political Underpinnings of Openness",0020-8183,"Boix, Carles; Adsera, Alicia","Economics/Globalization/Global Governance           "
2310,"The Global Economy: Myths and Realities",0020-5850,"Hirst, Paul","Economics/Globalization/Global Governance           "
2311,"Globalization, Taxation, and Burden-Shifting in Latin America",0020-8183,"Wibbels, Erik; Arce, Moises","Economics/Globalization/Global Governance           "
2312,"Democracy in an Age of Cyber-Financial Globalization: Time, Space, and Embeddedness from an Asian Perspective",0037-783X,"Ikegami, Eiko","Economics/Globalization/Global Governance           "
2313,"Making the Global Economy Run: The Role of National States and Private Agents",0020-8701,"Sassen, Saskia","Economics/Globalization/Global Governance           "
2314,"Ailing Philippine Health: Proof of Market Failings",1011-6370,"Melgar, Junice Lirza","Economics/Globalization/Globalization and Human Capital           "
2315,"Communal Values, Cultural Identity and the Challenge of Development in Contemporary Africa",0278-839X,"Oyeshile, Olatunji A.","Economics/Development/Sustainability/Consumerism and Culture           "
2316,"The Pit and the Pendulum: Can Globalization Take Health Governance Forward?",1011-6370,"Lee, Kelley","Economics/Globalization/Globalization and Human Capital           "
2317,"Pharmaceutical Access and Innovation: Challenges and Issues",1011-6370,"Bale, Harvey","Economics/Globalization/Globalization and Human Capital           "
2318,"Unhealthy Accumulation: The Globalization of Health Care Privatization",0034-6764,"Keaney, Michael","Economics/Globalization/Globalization and Human Capital           "
2319,"Women, Health and Global Restructuring: Setting the Scene",1011-6370,"Doyal, Lesley","Economics/Globalization/Globalization and Women           "
2320,"Child Mortality, Women's Status, Economic Dependency, and State Strength: A Cross-National Study of Less Developed Countries",0037-7732,"Shen, Che; Williamson, John B.","Economics/Globalization/Globalization and Human Capital           "
2321,"WTO/TRIPs, Pharmaceuticals and Health: Impacts and Strategies",1011-6370,"Mirza, Zafar","Economics/Globalization/Globalization and Human Capital           "
2322,"Life is Unfair: Inequality in the World",0015-7228,"Birdsall, Nancy","Economics/Globalization/Inequality           "
2323,"Global Inequality and International Trade",0309-166X,"Ghose, Ajit K.","Economics/Globalization/Inequality           "
2324,"Globalization and Inequality",0305-8298,"Hurrell, Andrew; Woods, Ngaire","Economics/Globalization/Inequality           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality"
2325,"Openness, Welfare Spending, and Inequality in the Developing World",0020-8833,"Rudra, Nita","Economics/Globalization/Inequality           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality"
2326,"Asian Economic Success and Latin American Failure in the 1980s: New Analyses and Future Policy Implications",0269-2171,"Singh, Ajit","Economics/Globalization/Inequality           /           /Economics/Economic Policy/Development Policy"
2327,"Growing Independently of the World Economy: Asian Economic Development Since 1980",1014-370X,"Singh, Ajit","Economics/Globalization/Inequality           "
2328,"How Does Globalisation Affect Regional Inequality within a Developing Country? Evidence from China",0022-0388,"Zhang, Xiaobo; Zhang, Kevin H.","Economics/Globalization/Inequality           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality"
2329,"The World Adrift",0313200785,"Myrdal, Gunnar","Economics/Globalization/Inequality           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality"
2330,"World Economy: Good Policies Demand More than Economics",0028-9817,"Sen, Amartya","Economics/Globalization/Inequality           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
2331,"Industrialization and Developing Countries' Indebtedness: A Theoretical and Empirical Analysis",0269-2171,"Yaghmaian, Behzad","Economics/Globalization/Inequality           /           /Economics/Economic Policy/Fiscal Policy/Government Policies"
2332,"Globalization and Policy Effects in Africa",0378-5920,"Bigsten, Arne; Durevall, Dick","Economics/Globalization/Inequality           /           /Economics/Economic Policy/Trade/Globalization and National Sovereignty/           /Political Science/International Relations/Global Treaties and Institutions/Trade and Economic Politics"
2333,"On India's Experience of Development Planning",0972-5792,"Patnaik, Prabhat","Economics/Economic Policy/Development Policy           "
2334,"The Search for New Partnerships: Institutional Building and Conflict Resolution",1011-6370,"Abdulai, Napoleon","Economics/Globalization/Inequality           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Poverty and Global Inequality"
2335,"Convergence in the Social Welfare Systems in Europe: From Goal to Reality",0144-5596,"Bouget, Denis","Economics/Globalization/Inequality           "
2336,"Marginalized Violent Internal Conflict in the Age of Globalization: Mexico and Egypt",0271-3519,"Tschirgi, Dan","Economics/Globalization/Global Governance           /           /Political Science/International Relations/Conflict, Peace, and Security/International Security"
2337,"Global Anomie, Dysnomie, and Economic Crime: Hidden Consequences of Neoliberalism and Globalization in Russia and around the World",1043-1578,"Passas, Nikos","Economics/Globalization/Global Governance           "
2338,"The Investment Problem in Terrorism",0013-0427,"Konrad, Kai A.","Economics/Globalization/Global Governance           "
2339,"Guns, Butter and Openness: On the Relationship between Security and Trade",0002-8282,"Skaperdas, Stergios; Syropoulos, Constantinos","Economics/Globalization/Global Governance           "
2340,"Migrants and Asylum Seekers: Policy Responses in the United States to Immigrants and Refugees from Central America and the Caribbean",0020-7985,"McBride, Michael J.","Economics/Development/Population and Quality of Life/Migration           "
2341,"Food Availability and Famine: A Longer View",0306-6150,"Patnaik, Utsa","Economics/Development/Agrarian Economy and Society/Food Security           "
2342,"Liberalising the Movement of Natural Persons: A Lost Decade?",0378-5920,"Bhatnagar, Pradip","Economics/Development/Population and Quality of Life/Migration           "
2343,"Liberalising Temporary Movement of Natural Persons: An Agenda for the Development Round",0378-5920,"Winters, L. Alan; Walmsley, Terrie L.; Wang, Zhen Kun; Grynberg, Roman","Economics/Development/Population and Quality of Life/Migration           "
2344,"Labor Market Interactions between Legal and Illegal Immigrants",1363-6669,"Epstein, Gil S.","Economics/Development/Population and Quality of Life/Migration           "
2345,"Herd Effects or Migration Networks? The Location Choice of Mexican Immigrants in the US",NO ISBN FOUND,"Bauer, Thomas; Epstein, Gil S.; Gang Ira","Economics/Development/Population and Quality of Life/Migration           "
2346,"Best Practice Options: Romania",0020-7985,"Martin, Philip; Straubhaar, Thomas","Economics/Development/Population and Quality of Life/Migration           "
2347,"Immigration Policy in a Global Economy",0036-0775,"Sassen, Saskia","Economics/Development/Population and Quality of Life/Migration           "
2348,"International Migration, Social Science, and Public Policy",0020-8701,"Urzua, Raul","Economics/Development/Population and Quality of Life/Migration           /           /Economics/Economic Policy/Development Policy"
2349,"Towards a Coherent Policy of Co-Development",0020-7985,"Weil, Patrick","Economics/Development/Population and Quality of Life/Migration           /           /Economics/Economic Policy/Development Policy"
2350,"Staying Put and Staying Poor?",0954-1748,"Kothari, Uma","Economics/Development/Population and Quality of Life/Migration           "
2351,"South-North Refugee Migration: Lessons for Development Cooperation",1363-6669,"Rotte, Ralph; Vogler, Michael; Zimmermann, Klaus F.","Economics/Development/Population and Quality of Life/Migration           /           /Economics/Economic Policy/Development Policy"
2352,"Global Capitalism, Deflation and Agrarian Crisis in Developing Countires",1471-0358,"Patnaik, Utsa","Economics/Globalization/Globalization: Negative Development Impacts           "
2353,"Sending Money Home: Are Remittances Always Beneficial to Those Who Stay Behind?",0954-1748,"Bracking, Sarah","Economics/Development/Population and Quality of Life/Migration           "
2354,"APEC and the WTO: Which Way Forward for Trade Liberalization?",0129-797X,"Ravenhill, John","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/Global Treaties and Institutions/Trade and Economic Politics"
2355,"Global Financial Governance and the Problem of Inclusion",1075-2846,"Germain, Randall D.","Economics/Globalization/Multilateral Institutions: Other           "
2356,"The Role of Multilateral Institutions in International Trade Cooperation",0002-8282,"Maggi, Giovanni","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/Global Treaties and Institutions/Trade and Economic Politics"
2357,"Inequality in International Trade? Developing Countries and Institutional Change in WTO Dispute Settlement",0969-2290,"Smith, James","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/Global Treaties and Institutions/Trade and Economic Politics"
2358,"A Note on the Contribution of the African Development Bank to Economic Knowledge and Policy in Africa",1017-6772,"Unknown","Economics/Globalization/Multilateral Institutions: Other           /           /Economics/Economic Policy/Theory of Economic Policy/           /Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties"
2359,"Pulling the Cover on the “Global Economic Policy Framework”",1011-6370,"Amalric, Franck","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
2360,"The IMF and Global Financial Crises",0577-5132,"Joyce, Joseph","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
2361,"IMF Surveillance",0002-8282,"Mussa, Michael","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
2362,"Rightsizing the IMF, the World Bank, and the WTO",1011-6370,"Naiman, Robert","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
2363,"Reforming the Global Financial System",NO ISBN FOUND,"Aizenman, Joshua","Economics/Globalization/Multilateral Institutions: Other           "
2364,"Domestic Policies, National Sovereignty, and International Economic Institutions",0033-5533,"Bagwell, Kyle; Staiger, Robert W.","Economics/Globalization/Multilateral Institutions: Other           /           /Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties"
2365,"Globalization and Conditionality: Two Sides of the Sovereignty Coin",0023-9208,"Tsai, Mary C.","Economics/Globalization/Multilateral Institutions: Other           /           /Political Science/International Relations/NorthSouth Relations and Politics of Development"
2366,"CAP Reforms and Multilateral Trade Negotiations: Another View on Discourse Efficiency",0140-2382,"Fouilleux, Eve","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
2367,"Brazil's Agrarian Reform: Democratic Innovation or Oligarchic Exclusion Redux?",1531-426X,"Pereira, Anthony W.","Economics/Development/Agrarian Economy and Society/Land Use and Tenure, Income and Equity           "
2368,"The 'Human Rights Approach' Advocated by the UN High Commissioner for Human Rights and by the International Labour Organization",1369-3034     ,"Petersmann, Ernst-Ulrich","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Human Rights"
2369,"The United Nations and Globalization: Patterns and Limits of Institutional Adaptation",1075-2846,"Ruggie, John Gerard","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties"
2370,"Strengthening the Global Trade Architecture for Development",NO ISBN FOUND,"Hoekman, Bernard","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
2371,"Trade Laws and Institutions: Good Practices and the World Trade Organization",821332171,"Hoekman, Bernard","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
2372,"After Neoliberalism?",0027-0520,"Tabb, William K.","Economics/Globalization/Global Neoliberal Regime           /           /Political Science/Political Theory and Philosophy/Ideology/Neoliberalism"
2373,"Financial Liberalizations In Latin-America In The 1990s: A Reassessment",NO ISBN FOUND,"Aizenman, Joshua","Economics/Globalization/Global Neoliberal Regime           "
2374,"The Market Turn without Neoliberalism",0577-5132,"Salinas de Gortari, Carlos; Unger, Roberto Mangabeira","Economics/Globalization/Global Neoliberal Regime           /           /Economics/Economic Policy/Neoliberal Regime"
2375,"Back to the Land",0276-7201,"Berry, Wendell","Economics/Development/Agrarian Economy and Society/Agriculture and Industry           "
2376,"Cities and Squatters",0520025962,"Perlman, Janice","Economics/Development/Population and Quality of Life/Urbanization           "
2377,"Neo-liberal Globalization and the Scope for Employment Policy",1011-6370,"Quiggin, John","Economics/Globalization/Global Neoliberal Regime           /           /Economics/Economic Policy/Neoliberal Regime"
2378,"Global Neoliberalism, Policy Autonomy, and International Competitive Dynamics",0021-3624,"DeMartino, George","Economics/Globalization/Global Neoliberal Regime           "
2379,"Corporatism Goes Global: International Organizations, Nongovernmental Organization Networks, and Transnational Business",1075-2846,"Ottaway, Marina","Economics/Globalization/Multilateral Institutions: Other           "
2380,"NGOs, Business, and International Investment: The Multilateral Agreement on Investment, Seattle, and Beyond",1075-2846,"Walter, Andrew","Economics/Globalization/Multilateral Institutions: Other           "
2381,"The Asian Recession and Northern Labour Markets",0013-0249,"Tyers, Rod; Yang, Yongzheng","Economics/Globalization/Inequality           "
2382,"Borrowing Against the Future: Children and Third World Indebtedness",0037-7732,"Bradshaw, York W.; Noonan, Rita; Gash, Laura; Sershen, Claudia Buchmann","Economics/Globalization/Inequality           "
2383,"Towards a Global Social Contract",0959-8146,"Savage, Richard","Economics/Globalization/Inequality           "
2384,"Technical Progress and the North-South Terms of Trade",1363-6669,"Sarkar, Prabirjit","Economics/Globalization/Inequality           "
2385,"A Simulation Model of North-South Trade",1014-370X,"Rowthorn, Robert","Economics/Globalization/Inequality           "
2386,"Adapting to North-South Trade: A General Equilibrium Approach to Policy Options",0030-7653,"Rowthorn, Robert; Kozul-Wright, Richard; Akyuz, Yilmaz","Economics/Globalization/Inequality           "
2387,"Industrialization, Deindustrialization, and North-South Trade",0002-8282,"Burgstaller, Andre","Economics/Globalization/Inequality           "
2388,"Benefit-Sharing: Experiments in Governance",0262072602,"Hayden, Cori","Economics/Globalization/Regulation and Deregulation           "
2389,"Co-Operatives and Agrarian Transitions in Coastal Ecuador: Implications for Neo-Liberalism",0008-4948,"Phillips, Lynne","Economics/Development/Agrarian Economy and Society/Agriculture and Industry           "
2390,"Trade-Related Intellectual Property Rights, North-South Trade, and Biological Diversity",0924-6460,"Droege, Susanne","Economics/Globalization/Regulation and Deregulation           "
2391,"Patents, Antitrust, and the WTO/GATT: Using TRIPS as a Vehicle for Antitrust Harmonization",0023-9208,"Marschall, Richard H.","Economics/Globalization/Regulation and Deregulation           "
2392,"Reaching the Rural Poor",0950-6764,"Csaki, Csaba","Economics/Globalization/Globalization: Negative Development Impacts           "
2393,"Short- Versus Long-run Implications of Trade Liberalization for Poverty in Three Developing Countries",0002-9092,"Hertel, Thomas W.; Ivanic, Maros; Preckel, Paul V.; Cranfield, John A. L.; Martin, Will","Economics/Globalization/Globalization: Negative Development Impacts           "
2394,"Effects on Employment, Wages, and Labor Standards of Non-Traditional Export Crops in Northeast Brazil",0023-8791,"Damiani, Octavio","Economics/Globalization/Globalization and Human Capital           "
2395,"Ratcheting Up and Driving Down Global Regulatory Standards",1011-6370,"Braithwaite, John; Drahos, Peter","Economics/Globalization/Globalization and Human Capital           "
2396,"Traditional Knowledge and Areas of Biodiversity in Brazilian Amazonia",0020-8701,"Pinton, Florence","Economics/Development/Ecology and Habitat           "
2397,"Core Labor Standards and Competitiveness: Implications for Global Trade Policy",0965-7576,"Martin, Will; Maskus, Keith E.","Economics/Globalization/Globalization and Human Capital           "
2398,"Racing to the Bottom: Foreign Investment and Air Pollution in Developing Countries",NO ISBN FOUND,"Wheeler, David","Economics/Globalization/Globalization and Human Capital           "
2399,"Global Trade in GM Food and the Cartagena Protocol on Biosafety: Consequences for China",1187-7863,"Xue, Dayuan; Tisdell, Clem","Economics/Globalization/Regulation and Deregulation           "
2400,"Economic Development, Competition Policy and the World Trade Organization",1011-6702,"Hoekman, Bernard; Mavroidis, Petros C.","Economics/Globalization/Regulation and Deregulation           "
2401,"Some Thoughts on International Organizations and Theories of Regulation",0020-8701,"Smouts, Marie-Claude","Economics/Globalization/Regulation and Deregulation           "
2402,"Green Trade",0739-1854,"Delisle, Pascal","Economics/Globalization/Global Trade           "
2403,"Africa and the Battle over Agricultural Protectionism",0740-2775,"Moss, Todd; Bannon, Alicia","Economics/Globalization/Food and Agriculture           "
2404,"Does Micro-Credit Empower Women: Evidence from Bangladesh",NO ISBN FOUND,"Pitt, Mark M.; Kandker, Shahidur R.; Cartwright, Jennifer","Economics/Development/Poverty and Inequality/Finance and Microfinance           "
2405,"Proposal for a Transatlantic Platform for Consumer Concerns and International Trade",1187-7863,"Staman, Jan","Economics/Economic Policy/Trade/Social and Environmental Issues           "
2406,"Dependent Industrialisation",0521295890,"Robinson, Joan","Economics/Globalization/Global Trade           "
2407,"Trade in Educational Services: Trends and Emerging Issues",0378-5920,"Larsen, Kurt; Martin, John P.; Morris, Rosemary","Economics/Economic Policy/Trade/Social and Environmental Issues           "
2408,"International Trade v. Environmental Protection: The Case of the U.S. Embargo on Mexican Tuna",0023-9208,"Black, Dorothy J.","Economics/Globalization/Global Environmental Issues/International Issues           "
2409,"Ecological Distribution, Agricultural Trade Liberalization, and In Situ Genetic Diversity",0926-6437,"Boyce, James K.","Economics/Globalization/Global Environmental Issues/International Issues           "
2410,"Human Rights, Ecology, and Economic Integration: The Peasant Ecologists of Guerrero",1565491637,"Cienfuegos, Enrique; Carlsen, Laura","Economics/Globalization/Global Environmental Issues/International Issues           "
2411,"Protectionism, Trade, and Measures of Damage from Exotic Species Introductions",0002-9092,"Costello, Christopher; McAusland, Carol","Economics/Globalization/Global Environmental Issues/International Issues           "
2412,"GATT and the Environment: Policy Research Needs",0002-9092,"Harold, Courtney; Runge, C. Ford","Economics/Globalization/Global Environmental Issues/International Issues           "
2413,"Projecto Gurupa: Sustainable Tropical Forest Exploitation Through Community Ownership, a Brazilian Initiative",1011-6370,"Poelhekke, Fabio; De Oliveira, Paulo H. B. Jr.","Economics/Development/Ecology and Habitat           "
2414,"International Labour and Environmental Standards Agreements: Is This Fair Trade?",0378-5920,"Suranovic, Steven","Economics/Globalization/Global Environmental Issues/International Issues           "
2415,"Free Trade: Old and New Challenges",0013-0133,"Bhagwati, Jagdish N.","Economics/Globalization/Global Trade           /           /Economics/Economic Policy/Trade/Free Trade and Liberalization"
