6229,"The Evolution of Culture",0026-9662,"Dennett, Daniel C.","Anthropology/Social/Cultural Anthropology/Culture/Evolution of Culture           "
6230,"Diversity at Different Levels: Farm and Community in Western Nigeria",0001-9720,"Guyer, Jane I.","Anthropology/Social/Cultural Anthropology/Culture/Evolution of Culture           "
6231,"Russian Indianists: A Romance with the Image of the North American Indian",1054-4720,"Rabodzeenko, Jennifer Rayport","Anthropology/Social/Cultural Anthropology/Culture/Evolution of Culture           "
6232,"On and Off the Beaten Path: Transferring Knowledge through Formal and Informal Networks",NO ISBN FOUND,"Aalbers, Rick","Economics/Economics as a Social Science/Capitalism and Culture/Culture and the Economy           /           /Sociology/Family and Kinship/Comparative Kinship"
6233,"Shopping Malls, Consumer Culture and the Reshaping of Public Space in Egypt",0263-2764,"Abaza, Mona","Sociology/Culture and Society/Globalization, Cultures, and Communication           "
6234,"Thinking about Cities: The Central Tradition in U.S. Urban History",0096-1442,"Abbott, Carl","Sociology/Urban Sociology/Urbanization           "
6235,"Women of the Intifada: Gender, Class and National Liberation",0306-3968,"Abdo, Nahla","Sociology/Family and Kinship/Family, Race, and Nation           "
6236,"Translating Theoretical Ideas into Modern State Reform: Economics-Inspired Reforms and Competing Models of Governance",0095-3997,"Aberbach, Joel D.; Christensen, Tom","Political Science/Public Administration/Civil Administration/Social Organization           "
6237,"Introduction to the About Social Science Collection",NO ISBN FOUND,"Goodwin, Neva","About Social Science/Introduction to the About Social Science Collection           "
6238,"The Genetic Reinscription of Race",NO ISBN FOUND,"Abu El-Haj, Nadia","Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation           /           /Anthropology/Biological/Physical Anthropology/Human Biology, Genetic Diversity and Human Physical Variety"
6239,"The Costs of Missing the Millennium Development Goal on Gender Equity",0305-750X,"Abu-Ghaida, Dina; Klasen, Stephan","Economics/Globalization/Globalization and Women           /           /Economics/Development/Women and Children/Health and Welfare"
6240,"Behind Most Mass Violence Lurk Economic Interests",0345-2328,"Abugre, Charles","Philosophy/War/Violence and Aggression/Torture and Genocide           "
6241,"The Colonial Origins of Comparative Development: An Empirical Investigation",0002-8282,"Acemoglu, Daron; Johnson, Simon; Robinson, James A.","History/Political History/Colonial/Postcolonial History           "
6242,"Disease and Development in Historical Perspective",1542-4766,"Acemoglu, Daron; Johnson, Simon; Robinson, James A.","History/Social and Cultural History/Health, Education, and WellBeing           "
6243,"A Theory of Political Transitions",0002-8282,"Acemoglu, Daron; Robinson, James A.","Political Science/Political Theory and Philosophy/Elites, Classes, and the State           "
6244,"Productivity Differences",0033-5533,"Acemoglu, Daron; Zilibotti, Fabrizio","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Impact on Labor           "
6245,"Institutional Failure in Resource Management",NO ISBN FOUND,"Acheson, James M.","Anthropology/Social/Cultural Anthropology/Ecology and Resource Conservation           "
6246,"Unnatural Markets",1-56584-850-0,"Ackerman, Frank; Heinzerling, Lisa","Economics/Economics as a Social Science/Methods/Measurement  Application           /           /Economics/WellBeing/Evaluation of WellBeing"
6247,"Dreadful Events",1-56584-850-0,"Ackerman, Frank; Heinzerling, Lisa","Economics/Economics as a Social Science/Methods/Measurement  Application           /           /Economics/WellBeing/Evaluation of WellBeing"
6248,"Prices Without Values",1-56584-850-0,"Ackerman, Frank; Heinzerling, Lisa","Economics/Economics as a Social Science/Methods/Measurement  Application           /           /Economics/WellBeing/Evaluation of WellBeing"
6249,"Values Without Prices",1-56584-850-0,"Ackerman, Frank; Heinzerling, Lisa","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Moral/ Ethical/ Values Approach           "
6250,"Material Use and Sustainable Affluence",1559635045,"Ackerman, Frank","Economics/Economic Policy/Environment/Sustainability           /           /Economics/WellBeing/Visions of a Good Life/           /GDAE/Environmental Policy and Sustainable Development"
6251,"Getting the Prices Wrong: The Limits of Market-Based Environmental Policy",NO ISBN FOUND,"Ackerman, Frank; Gallagher, Kevin P.","Economics/Economic Policy/Environment/Theory and Policy Analysis           /           /GDAE/Environmental Policy and Sustainable Development/           /GDAE/Economic Theory"
6252,"Free Trade, Corn, and the Environment: Environmental Impacts of US-Mexico Corn Trade Under NAFTA",NO ISBN FOUND,"Ackerman, Frank; Wise, Timothy A.; Gallagher, Kevin P.; Ney, Luke; Flores, Regina","Economics/Globalization/Food and Agriculture           /           /GDAE/Globalization and Trade/           /GDAE/Agricultural Policy"
6253,"Co-Governance for Accountability: Beyond “Exit” and “Voice” Technology",0305-750X,"Ackerman, John","Political Science/Comparative Politics/Elections, Electoral Systems, and Political Participation/Political Participation           "
6254,"The Shrinking Gains from Trade: A Critical Assessment of Doha Round Projections",NO ISBN FOUND,"Ackerman, Frank","Economics/Economic Policy/Trade/Trade Regimes and Agreements           /           /Economics/Globalization/Global Trade/           /GDAE/Globalization and Trade"
6255,"The Economics of Collapsing Markets",NO ISBN FOUND,"Ackerman, Frank","Economics/Economic Policy/Financial Crises and Recovery Efforts           /           /GDAE/Economic Theory"
6256,"How International Financial Institutions Undermine Worker Rights",0017-5390,"Adaba, Gemma","Economics/Globalization/Global Governance           "
6257,"Bigness and Social Efficiency: A Case Study of the U.S. Auto Industry",313250723,"Adams, Walter; Brock, James W.","Economics/Growth, Allocation and Distribution/Industrial Relations/Ownership and Management           /           /Economics/Development/Markets/Corporate Social and Environmental Impacts"
6258,"Poverty, Inequality and Growth in Selected Middle East and North African Countries, 1980-2000",0305-750X,"Adams, Richard H. Jr.; Page, John","Economics/Growth, Allocation and Distribution/Factors of Growth/Case Studies           "
6259,"Transportation in Canada",1703-5775,"Adams, Pat; Tait, Michelle; Wang, Jennie","History/Economic History/Business and Corporations/Transportation           "
6260,"Culture and Economic Development in South Asia",0002-7162,"Adams, John","Economics/Economics as a Social Science/Capitalism and Culture/Culture and the Economy           "
6261,"Commanding the Room in Short Skirts: Cheering as the Embodiment of Ideal Girlhood",0891-2432,"Adams, Natalie; Bettis, Pamela","History/Social and Cultural History/Gender/Gender in the AngloAmerican Experience           "
6262,"Economic Growth, Inequality and Poverty: Estimating the Growth Elasticity of Poverty",0305-750X,"Adams, Richard H. Jr.","Economics/Growth, Allocation and Distribution/Growth vs. Inequality/CrossCountry Analysis           "
6263,"Biodiversity Conservation and the Eradication of Poverty",0036-8075,"Adams, William M.; Aveling, Ros; Brockington, Dan; Dickson, Barney; Elliott, Jo; Hutton, Jon; Roe, Dilys; Vira, Bhaskar; Wolmer, William","Philosophy/The Environment/Theory and Practice           "
6264,"From Settler Colony to Global Hegemon: Integrating the Exceptionalist Narrative of the American Experience into World History",0002-8762,"Adas, Michael","History/World/Global History/Borders and Regions/Historical Models           "
6265,"Contested Hegemony: The Great War and the Afro-American Assault on the Civilizing Mission Ideology",1045-6007 (Print); 1527-8050 (Online),"Adas, Michael","History/Political History/Colonial/Postcolonial History           "
6266,"Credibility and Reputation in Peacemaking",0022-3433,"Addison, Tony; Murshed, S. Mansoob","Political Science/International Relations/Conflict, Peace, and Security/War and Conflict Resolution           "
6267,"Ethnic Militia Groups and the National Question in Nigeria",NO ISBN FOUND,"Adejumobi, Said","Political Science/International Relations/Conflict, Peace, and Security/War and Conflict Resolution           "
6268,"Income Inequality and Development: The 1970s and 1980s Compared",1-55963-798-6,"Adelman, Irma; Fuwa, Nobuhilo","Economics/Economic Policy/Poverty           "
6269,"From Borderlands to Borders: Empires, Nation-States, and the Peoples in Between in North American History",0002-8762,"Adelman, Jeremy; Aron, Stephen","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
6270,"Taxing Benefits",0029-7054,"Adema, Willem","Economics/WellBeing/The Economy and WellBeing           "
6271,"Cross-National Environmental Injustice and Human Rights Issues: A Review of Evidence in the Developing World",0002-7642,"Adeola, Francis O.","Political Science/International Relations/Environmental Issues           "
6272,"Hotel Rwanda - The challenges of historicising and commercializing genocide",0345-2328,"Adhikari, Mohamed","Philosophy/War/Violence and Aggression/Torture and Genocide           "
6273,"A 120 Year Record of Widespread Contamination from Mining of the Iberian Pyrite Belt",0091-7613,"Geen, A. V.; Adkins, J. F.; Boyle, E. A.; Nelson, C. H.; Palanques, A.","History/Environmental History/Minerals and Mining           "
6274,"Health Psychology: Why Do Some People Get Sick and Some Stay Well?",0066-4308,"Adler, N.; Matthews, K.","Social Psychology/Approaches to Social Psychology/Positive Psychology           "
6275,"Two Types of Bureaucracy: Enabling and Coercive",0001-8392,"Adler, Paul S.; Borys, Bryan","Political Science/Public Administration/Citizens, Bureaucrats, and Politicians           "
6276,"Common Property Institutions and Sustainable Governance of Resources",0305-750X,"Agrawal, Arun","Philosophy/The Environment/Environmental Politics           "
6277,"Sustainable Governance of Common-Pool Resources: Context, Methods, and Politics",NO ISBN FOUND,"Agrawal, Arun","Anthropology/Social/Cultural Anthropology/Political Practices, Organization, and Structure/Civil Society and the State           "
6278,"Economic Reform, Energy, and Development: The Case of Mexican Manufacturing",NO ISBN FOUND,"Aguayo Ayala, Francisco; Gallagher Kevin P.","Economics/Development/Sustainability/Energy Issues and Green Technologies           /           /GDAE/Globalization and Trade/           /GDAE/Environmental Policy and Sustainable Development"
6279,"Preserving Policy Space for Sustainable Development: The Subsidies Agreement at the WTO",NO ISBN FOUND,"Aguayo Ayala, Francisco; Gallagher, Kevin P.","Economics/Economic Policy/Trade/Trade Regimes and Agreements           /           /GDAE/Globalization and Trade/           /GDAE/Environmental Policy and Sustainable Development"
6280,"Questionable Claims: Colonialism Redux, Feminist Style",0306-3968,"Aguilar, Delia D.","Sociology/Culture and Society/Gender           "
6281,"Toward Just Sustainability in Urban Communities: Building Equity Rights with Sustainable Solutions",0002-7162,"Agyeman, Julian; Evans, Tom","Political Science/Public Policy/Resource Use and Environment           "
6282,"Alternative History: Muslims of South Asia and Their Detractors",0030-9796,"Ahmad, Muhammad Saleem","History/Social and Cultural History/Systems of Belief/Islam           "
6283,"Original Populations and Environmental Rights",0264-3758,"Airaksinen, Timo","Philosophy/The Environment/Environmental Politics           "
6284,"Nature and Operation of Attitudes",0066-4308,"Ajzen, Icek","Social Psychology/Social Cognition/Attitude, Emotions and WellBeing           "
6285,"The Fair Wage-Effort Hypothesis and Unemployment",0033-5533,"Akerlof, George A.; Yellen, Janet L.","Economics/Growth, Allocation and Distribution/Industrial Relations/Labor Relations           /           /Economics/WellBeing/Work"
6286,"Procrastination and Obedience",0002-8282,"Akerlof, George A.","Economics/WellBeing/Human Development/Human Functioning           "
6287,"The Crisis of Neoliberalism and the Impasse of the Union Movement",0345-2328,"Albo, Gregory","Economics/Growth, Allocation and Distribution/Labor and Employment/Theory and Practice           "
6288,"Schumpeter and the Rise of Modern Environmentalism",NO ISBN FOUND,"Albrecht, Johan","Economics/Economics as a Social Science/Capitalism and Culture/Capitalism           "
6289,"A Review of Empirical Research Involving the Transracial Adoption of African American Children",0095-7984,"Alexander, Rudolph, Jr.; Curtis, Carla M.","History/Social and Cultural History/Childhood/Adoptions           "
6290,"From Philanthropy to Funding: The Effects of Corporate and Public Support on American Art Museums",0304-422X,"Alexander, Victoria D.","History/Social and Cultural History/Museums/Art Museums           "
6291,"The Paradoxes of Civil Society",0268-5809,"Alexander, Jeffrey C.","Political Science/Political Theory and Philosophy/General Issues in Political Theory           "
6292,"The Geography of Italian Pasta",0033-0124,"Alexander, David I.","History/Social and Cultural History/Cuisine/Kitchen Preparation, Schools, Transmission of a Cuisine           "
6293,"Institutionalized Uncertainty, the Rule of Law, and the Sources of Democratic Stability",0010-4140,"Alexander, Gerard","Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Rule of Law           "
6294,"Capability Egalitarianism and Moral Selfhood",1370-0049,"Alexander, John M.","Philosophy/WellBeing/Classics/Modern           "
6295,"Whistle-Blowers: How Much We Can Learn from Them Depends on How Much We Can Give Up",0002-7642,"Alford, C. Fred","Social Psychology/Applied Social Psychology/Business, Bureaucracy, and Organization           "
6296,"The New Empirical Biopolitics",NO ISBN FOUND,"Alford, John R.; Hibbing, John R.","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
6297,"Dimensions of Human Development",0305-750X,"Alkire, Sabina","Economics/Development/Community, Participation and Human Development           /           /Economics/WellBeing/Evaluation of WellBeing/           /Philosophy/WellBeing/Concepts of WellBeing/Debates"
6298,"Transferring Responsibility from an International NGO to Local Government: Experience from the Yala Urban Health Programme, Nepal",0956-2478,"Allaby, Martin; Preston, Christine","Economics/Development/Institutions           "
6299,"IBFAN: On the Cutting Edge",0345-2328,"Allain, Annelies","History/Political History/International Organizations/Movements/NGOs/Philanthropic           "
6300,"Feminism, Social Science, and the Meanings of Modernity: The Debate on the Origin of the Family in Europe and the United States, 1860-1914",0002-8762,"Allen, Ann Taylor","History/Social and Cultural History/Gender/Feminist Theory           "
6301,"Palestinians Debate 'Polite' Resistance to Occupation",0899-2851,"Allen, Lori A.","Political Science/Public Policy/Media, Culture, and Society           "
6302,"There Are Many Reasons Why: Suicide Bombers and Martyrs in Palestine",0899-2851,"Allen, Lori A.","Political Science/Public Policy/Media, Culture, and Society           "
6303,"Uncertainty and Disquiet Mark Intifada's Third Anniversary",0899-2851,"Allen, Lori A.","Political Science/Public Policy/Media, Culture, and Society           "
6304,"Social Security: How Palestinians Survive a Humanitarian Crisis",0899-2851,"Allen, Lori A.","Political Science/Public Policy/Media, Culture, and Society           "
6305,"The Polyvalent Politics of Martyr Commemorations in the Palestinian Intifada",0935-560X,"Allen, Lori A.","Political Science/Comparative Politics/Political Systems, Processes and Transition/Nationalism and Nation Building           /           /Political Science/Political Theory and Philosophy/Concepts/Sovereignty"
6306,"Political Islamic Movements in Modern Yemen",0149-1784,"Al-Mdaires, Falah","History/Political History/International Organizations/Movements/NGOs/Religious           "
6307,"The Once and Future "Apeman": Chimeras, Human Evolution, and Disciplinary Coherence",NO ISBN FOUND,"Alter, Joseph S.","Anthropology/Biological/Physical Anthropology/Human Evolution/Anthropogenesis Evolutionary Theory           "
6308,"The Arab Family and Modernity: Evidence From Kuwait",0011-3204,"Al-Thakeb, Fahed T.","Anthropology/Social/Cultural Anthropology/Westernization and Modernity           "
6309,"Sustainable Rural Development in Latin America: Building from the Bottom Up",0921-8009,"Altieri, Miguel A.; Masera, Omar","Economics/Development/Sustainability/Policy, Politics and Theory           "
6310,"Postneoliberalism or Postcapitalism? The Failure of Neoliberalism in the Financial Market Crisis",0345-2328,"Altvater, Elmar","Economics/Economic Policy/Financial Crises and Recovery Efforts           "
6311,"The Mexican-US Border: The Making of an Anthropology of Borderlands",0084-6570,"Alvarez, Robert R. Jr.","Anthropology/Social/Cultural Anthropology/Migration, Displacement, and Resettlement           "
6312,"Infant Mortality and Child Health in Brazil",1570-677X,"Alves, Denisard; Belluzzo, Walter","Economics/Development/Women and Children/Health and Welfare           "
6313,"Distributive Justice and Satisfaction with Material Well-Being",0003-1224,"Alwin, Duane F.","Philosophy/WellBeing/Personal Good/Preference/Desire Satisfaction           "
6314,"Can Financial Infrastructures Foster Economic Development?",0304-3878,"Amable, Bruno; Chatelain, Jean-Bernard","Economics/Growth, Allocation and Distribution/Factors of Growth/Finance           "
6315,"The Rochester School: The Origins Of Positive Political Theory",NO ISBN FOUND,"Amadae, S. M.","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
6316,"Domestic Resources, Governance, Global Links, and the Economic Performance of Sub-Saharan Africa",NO ISBN FOUND,"Amavilah, Voxi Heinrich","Economics/Globalization/Global Governance           "
6317,"Moral Hazard and the Composition of Transfers: Theory with an Application to Foreign Aid",NO ISBN FOUND,"Amegashie, Atsu J.","Economics/Globalization/Economic Assistance           "
6318,"US Social Policy in Comparative and Historical Perspective: Concepts, Images, Arguments, and Research Strategies",0360-0572,"Amenta, Edwin; Bonastia, Chris; Caren, Neal","Political Science/Comparative Politics/Political Systems, Processes and Transition/Nationalism and Nation Building           "
6319,"NGO-Promoted Microcredit Programs and Women's Empowerment in Rural Bangladesh: Quantitative and Qualitative Evidence",0022-037X,"Amin, Ruhul; Becker, Stan; Bayes, Abdul","Economics/Development/Institutions           /           /Economics/Economic Policy/Institutions/NGOs and Civil Society"
6320,"Ethnic Differences and Married Women's Employment in Malaysia: Do Government Policies Matter?",1053-5357,"Amin, Shahina","Economics/Economic Policy/Fiscal Policy/Social/Political Issues           "
6321,"Poverty and Other Determinants of Child Labor in Bangladesh",0038-4038,"Amin, Shahina; Quayes, M. Shakil; Rives, Janet M.","Economics/Growth, Allocation and Distribution/Labor and Employment/Child Labor           /           /Economics/Development/Women and Children/Labor Issues"
6322,"Violence Against Women in Ghana: A Look at Women's Perceptions and Review of Policy and Social Responses",0277-9536,"Amoakohene, Margaret Ivy","Sociology/Urban Sociology/Crime and Violence           "
6323,"A Theory of Government Intervention in Late Industrialization",1555873111,"Amsden, Alice H.","Economics/Globalization/Global Neoliberal Regime           "
6324,"The Bark Is Worse Than the Bite: New WTO Law and Late Industrialization",0002-7162,"Amsden, Alice H.; Hikino, Takashi","Economics/Globalization/Multilateral Institutions: Bretton Woods System           "
6325,"Promoting Industry under WTO Law",1842776347,"Amsden, Alice H.","Economics/Globalization/Global Trade           "
6326,"Sustainable Governance of Livelihoods in Rural Africa: A Place-based Response to Globalism in Africa",1011-6370,"Annan, Kofi","Economics/Globalization/Global Governance           "
6327,"From Cholera Outbreaks to Pandemics: The Role of Poverty and Inequality",NO ISBN FOUND,"Anbarci, Nejat","Economics/Growth, Allocation and Distribution/Poverty/Poverty and Inequality           "
6328,"Crypto-normativism and Double Gestures: The Politics of Post-Structuralism",1534-5203,"Anderson, Amanda","Anthropology/Methods and Approaches/Structuralism and PostStructuralism           "
6329,"Servants and Slaves: Europe's Domestic Workers",0306-3968,"Anderson, Bridget","Sociology/Family and Kinship/Capitalism / Westernization           "
6330,"The Social Sciences in a Globalized World",NO ISBN FOUND,"Anderson, Lisa; Kurien, C. T.; Nowotny, Helga","About Social Science/History and Evolution of Social Science           "
6331,"Human aggression",0066-4308,"Anderson, Craig A.; Bushman, Brad J.","Social Psychology/Applied Social Psychology/Aggression, Violence and AntiSocial Behavior           "
6332,"Why Dowry Payments Declined with Modernization in Europe but are Rising in India",0022-3808,"Anderson, Siwan","Anthropology/Social/Cultural Anthropology/Westernization and Modernity           "
6333,"Thinking About Women: A Quarter Century's View",0891-2432,"Andersen, Margaret L.","History/Social and Cultural History/Gender/Feminist Theory           "
6334,"Missing Women: Age and Disease",NO ISBN FOUND,"Anderson, Siwan; Ray, Debraj","Sociology/Culture and Society/Gender           "
6335,"Why Integrated Transport Systems?",0029-7054,"Andersson, Thomas","Economics/Globalization/Communications and Transportation           "
6336,"United Nations Intervention by United Democracies?: State Commitment to UN Interventions 1991-99",0010-8367,"Andersson, Andreas","Political Science/International Relations/Conflict, Peace, and Security/War and Conflict Resolution           "
6337,"Consociational Democracy",NO ISBN FOUND,"Andeweg, Rudy B.","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
6338,"Norway's National Drug Policy: Its Evolution and Lessons for the Future",NO ISBN FOUND,"Andrew, Marit; Joldal, Bjorn; Tomson, Goran","Political Science/Public Policy/Health/Public Health Policy           "
6339,"Cultural Plurality and Democracy",1180-3991,"Angus, Ian","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
6340,"Soldiers of God",0013-0613,"Anonymous","Sociology/Sociology of Religion/Violence           "
6341,"Modern Moral Philosophy",0031-8191,"Anscombe, G. E. M.","Philosophy/Rights and Justice/Ethical Theory/Historical Perspectives           "
6342,"After Postmodernism: Reactionary Tribalism",0002-9602,"Antonio, Robert J.","History/World/Global History/Concept/Critique           "
6343,"Early Dispersals of Homo from Africa",NO ISBN FOUND,"Anton, Susan C.; Swisher, III, Carl C.","Anthropology/Archaeology/Ethnoarchaeology           "
6344,"Employment and Productivity in Industrialized Economies",1-55963-665-3,"Appelbaum, Eileen; Schettkat, Ronald","Economics/Growth, Allocation and Distribution/Labor and Employment/Theory and Practice           "
6345,"Migration and Development: Myths and Reality",0197-9183,"Appleyard, Reginald T.","History/World/Global History/Migration/Causes/Consequences           "
6346,"Inventing Nature: Forests, Forestry, and State Power in Renaissance Venice",0022-2801,"Appuhn, Karl","History/Environmental History/Forests/Forestry Policy           "
6347,"Global Care Work and Gendered Constraints: The Case of Puerto Rican Transmigrants",0891-2432,"Aranda, Elizabeth M.","Economics/Globalization/Globalization and Women           "
6348,"Primate Vocalization, Gesture, and the Evolution of Human Language",NO ISBN FOUND,"Arbib, Michael A.; Liebal, Katja; Pika, Simone","Anthropology/Biological/Physical Anthropology/Primatology           "
6349,"A Flexible Model of Factor Biased Technological Change: an Application to Japanese Agriculture",0304-3878,"Archibald, Sandra O.; Brandt, Loren","Economics/Growth, Allocation and Distribution/Technology and Technical Change/LaborSaving Technologies           "
6350,"Is Financial Globalization Truly Global?: New Institutions for an Inclusive Capital Market",1063-5297,"Arestis, Philip; Basu, Santonu","Economics/Globalization/Financial Globalization           "
6351,"Aggregate Demand, Conflict, and Capacity in the Inflationary Process",NO ISBN FOUND,"Arestis, Philip; Sawyer, Malcolm","Economics/Growth, Allocation and Distribution/Theories and Methods/Employment Theory           "
6352,"Maddening the States",NO ISBN FOUND,"Aretxaga, Begona","Anthropology/Social/Cultural Anthropology/Culture/Globalization           "
6353,"Conceptual Consumption",0066-4309,"Ariely, Dan; Norton, Michael I.","Social Psychology/Social Cognition/Attitude, Emotions and WellBeing           /           /Economics/WellBeing/Consumption and WellBeing"
6354,"Haiti: Commemorating 200 years of Independence and the Fight to End Child Domestic Service",0017-5390,"Aristide, Mildred T.","History/Economic History/Labor and Employment History/Slavery, Forced Labor, and Reform Movements           "
6355,"Law, Justice and the Idea of a World Society",0020-5850,"Armstrong, David","Philosophy/Rights and Justice/International Justice/Law           /           /Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Rule of Law"
6356,"Entangled Communisms: Imperial Revolutions in Russia and China",1368-4310,"Arnason, Johann P.","Sociology/Political Sociology/Modernization/Modernity           "
6357,"The Early Education of Socioeconomically Disadvantaged Children",0066-4310,"Arnold, David H.; Doctoroff, Greta L.","Social Psychology/Applied Social Psychology/Education and Socialization           "
6358,"Sovereignty and Economic Development: the Case of Israel and Palestine",0013-0133,"Arnon, A.; Weinblatt, J.","History/World/Global History/Borders and Regions/Boundaries and Borderlands           "
6359,"The Warrior Queen: Reflections on Victoria and Her World",0095-1390,"Arnstein, Walter L.","History/Political History/Governance/Legitimacy           "
6360,"The End of Skill?",816621942,"Aronowitz, Stanley; Defazio, William","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Impact on Labor           "
6361,"Feminists or 'Postfeminists'? Young Women's Attitudes Toward Feminism and Gender Relations",0891-2432,"Aronson, Pamela","History/Social and Cultural History/Gender/Feminist Theory           "
6362,"Building Institutions in Post-Conflict African Economies",NO ISBN FOUND,"Aron, Janine","Economics/Development/Institutions           "
6363,"Rethinking the Concepts of Class and Status-Group in a World-System Perspective",0147-9032,"Arrighi, Giovanni; Hopkins, Terence K.; Wallerstein, Immanuel","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization/PostCold War Power Balance           "
6364,"The Three Hegemonies of Historical Capitalism",0147-9032,"Arrighi, Giovanni","Sociology/Political Sociology/Colonialism and Imperialism           "
6365,"Farm Productivity and Efficiency in Rural Bangladesh: The Role of Education Revisited",NO ISBN FOUND,"Asadullah, Niaz M.","Economics/Development/Agrarian Economy and Society/Peasant and Informal Economies           "
6366,"How Big Should the Public Capital Stock Be?: The Relationship Between Public Capital and Economic Growth",1063-5297,"Aschauer, David Alan","Economics/Growth, Allocation and Distribution/Theories and Methods/Capital Theory           "
6367,"The Fundamentalist Movement Among the Baptists",0022-4189,"Ashworth, Robert A.","History/Social and Cultural History/Systems of Belief/Christianity           "
6368,"The Sen of Inequality",1053-8364,"Askland, Andrew","Philosophy/WellBeing/Concepts of WellBeing/Capabilities/Functionings           "
6369,"Scissors or Horizon: Neoclassical Debates about Returns to Scale, Costs, and Long-Run Supply, 1926-1942",0038-4038,"Aslanbeigui, Nahid; Naples, Michele I.","Economics/Economics as a Social Science/Economic Ideas/Other           "
6370,"Beyond the Dark Clouds: Pigou and Coase on Social Cost",0018-2702,"Aslanbeigui, Nahid; Medema, Steven G.","Economics/Economics as a Social Science/Economic Ideas/Other           "
6371,"On Targeting and Family Benefits",0521462509,"Atkinson, Anthony B.","Economics/Growth, Allocation and Distribution/Economics of Distribution           /           /Economics/Economic Policy/Governance and Forms of Governments"
6372,"Gender, Human Capabilities and Culture within the Household Economy: Different Paths to Socio-economic Well-Being?",0306-8293,"Altman, Morris; Lamontagne, Louise","History/Social and Cultural History/Gender/Work and Family           "
6373,"Education Choices in Mexico: Using a Structural Model and a Randomised Experiment to Evaluate Progress",1742-0415,"Attanasi, Orazi; Meghir, Costas; Santiago, Ana","Economics/Development/Population and Quality of Life/Education           "
6374,"Preferences, Health, Interests and Value",1071-5800,"Attfield, Robin","Philosophy/The Environment/Rights of Nature           "
6375,"The East Africa Human Rights Institute: Fostering Regional Co-Operation in the Field of Human Rights, Democracy and Conflict Management in Eastern Africa",NO ISBN FOUND,"Atunga, Atuti","Political Science/International Relations/Conflict, Peace, and Security/War and Conflict Resolution           "
6376,"Senegalese Grandmothers Promote Improved Maternal and Child Nutrition Practices: The Guardians of Tradition Are Not Averse to Change",0277-9536,"Aubel, Judi; Toure, Ibrahima; Diagne, Mamadou","Social Psychology/Applied Social Psychology/Community, Ethics, and Society           "
6377,"Ideology, False Consciousness and Psychology",0959-3543,"Augoustinos, Martha","Social Psychology/Approaches to Social Psychology/Marxist Approaches           "
6378,"The Environmental History of Chatthin Wildlife Sanctuary, a Protected Area in Myanmar (Burma)",0301-4797,"Aung, Myint; Swe, Khaing Khaing; Oo, Thida; Leimgruber, Peter; Alledorf, Teri; Wemmer, Chris; Duncan, Chris; Moe, Kyaw Kyaw","History/Environmental History/Gardens, Parks, and Zoos/National Parks           "
6379,"Fission-Fusion Dynamics: New Research Frameworks",NO ISBN FOUND,"Aureli, Filippo; Schaffner, Colleen M.; Boesch, Christophe; Bearder, Simon K.; Call, Josep; Chapman, Colin A.; Connor, Richard; Di Fiore, Anthony; Dunbar, Robin I. M.; Henzi, S. Peter; Holekamp, Kay; Korstjens, Amanda H.; Layton, Robert; Lee, Phyllis; Leh","Anthropology/Methods and Approaches/Other           /           /Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation"
6380,"Social Choice Theory, Game Theory, And Positive Political Theory",NO ISBN FOUND,"Austen-Smith, David","Political Science/Political Theory and Philosophy/Approach, Critique, and Methodology of Political Theory and Philosophy           "
6381,"Diverse Origins, Common Aims: The Challenge Of Critical Psychology",6091-0038,"Austin, Stephanie; Prilleltensky, Isaac","Social Psychology/Approaches to Social Psychology/Critical Psychology           "
6382,"Computing Inequality: Have Computers Changed the Labor Market?",NO ISBN FOUND,"Autor, David; Katz, Lawrence; Krueger, Alan B.","Economics/Growth, Allocation and Distribution/Technology and Technical Change/Impact on Labor           "
6383,"Leadership: Current Theories, Research, and Future Directions",0066-4311,"Avolio, Bruce J.; Walumbwa, Fred O.; Weber, Todd J.","Social Psychology/Group Dynamics/Power, Authority, and Domination           "
6384,"Thermodynamics and Economics",0031-9228,"Ayres, Robert U.; Nair, Indira","Economics/Economics as a Social Science/Paradigms Compared           "
6385,"Privatization and Distributional Equity: The Case of Brazil",0306-8293,"Ayres, Ron","Economics/Economic Policy/Neoliberal Regime           "
6386,"Filipino Peasant Women in Defence of Life",0345-2328,"Ayupan, Loreta B.; Oliveros, Teresita G.","History/Environmental History/Environmental Justice           "
6387,"Consumer Self-Regulation in a Retail Environment",0022-4359,"Babin, B. J.; Darden, W. R.","Social Psychology/Applied Social Psychology/Environment and Sustainability           "
