261,"Feminist Challenges and Legal Responses",674491009,"Rhode, Deborah","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Current Issues           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender"
262,"Gendering Global Governance",1461-6742,"Rai, Shirin M.","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Debates           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender"
263,"Women's Rights, International Norms and Domestic Violence: Asian Perspectives",0275-0392,"Amirthalingham, Kumaralingham","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
264,"The Rights of Women and International Law in the Muslim Context",0195-7643,"An-Na'im, Abdullahi","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
265,"The Needs of Refugee Women: A Human Rights Perspective",1355-2074,"Beyani, Chaloka","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Human Rights"
266,"Female Subjects of Public International Law: Human Rights and the Exotic Other Female",0028-4823,"Engle, Karen","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
267,"Addressing Gender-Based Violence in an International Context",1558-4356,"Etienne, Margareth","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
268,"Islamic Law and the International Protection of Women's Rights: The Effect of Shari'a in Nigeria",0093-0709,"Nicolai, Caroline","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
269,"Women and Cultural Universals",0195110323,"Nussbaum, Martha C.","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Women's Issues"
270,"Multicultural Jurisdictions: Cultural Differences and Women's Rights",1470-8914,"Straehle, Christine","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
271,"Irreligious Police: Women's Rights in Saudi Arabia",0739-1854,"Truszkowska, Natalia","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Transcultural Application           "
272,"The Global Campaign for Women's Human Rights: Where Next After Vienna?",0036-2905,"Bunch, Charlotte","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
273,"Establishing State Responsibility for Private Acts of Violence Against Women under the American Convention on Human Rights",0090-7944,"Ewing, Anthony","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           /           /Political Science/International Relations/Poverty, Inequality, and Rights/Women's Issues"
274,"Toward a Feminist Theory of Human Rights: Straddling the Fence Between Western Imperialism and Uncritical Absolutism",0090-7944,"Kim, Nancy","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           /           /Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Politics of Gender"
275,"Rape as a Weapon of War: Women's Human Rights During the Dissolution of Yugoslavia",0363-0307,"Kohn, Elizabeth","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
276,"Rape, Genocide and Women's Human Rights",1558-4356,"MacKinnon, Catharine","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
277,"Feminism, Women's Human Rights and Cultural Differences",0887-5367,"Okin, Susan","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
278,"The Personal is Political or Why Women's Rights are Indeed Human Rights: An African Perspective on International Feminism",0275-0392,"Oloka Onyango, J.; Tamale, Sylvia","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
279,"The Shame of it: Gender-Based Terrorism in the Former Yugoslavia and the Failure of International Human Rights Law to Comprehend the Injuries",0003-1453,"Ray, Amy","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
280,"Gender and 'Postmodern War'",0887-5367,"Schott, Robin May","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
281,"Nurturing Rights: An Essay on Women, Peace, and International Human Rights",1052-2867,"Stark, Barbara","Philosophy/Rights and Justice/Women's Rights/Gender Issues/Women's Human Rights           "
282,"The Significance of Animal Consciousness",0-226-30863-4,"Griffin, Donald","Philosophy/The Environment/Environmental Ethics           "
283,"Hazardous Industrial Wastes and Poor Nations",0012-9976,"M.S.S.","Political Science/Public Policy/Economic Issues/Business and Industrial Relations           "
284,"Transnational Pharmaceutical Corporations and Neo-liberal Business Ethics in India",0167-4544,"D'Mello, Bernard","Political Science/Public Policy/Economic Issues/Business and Industrial Relations           "
285,"The Politics of Design and Development in the Postmodern Downtown",0735-2166,"Turner, Robyne S.","Political Science/Public Policy/Economic Issues/Business and Industrial Relations           "
286,"The Public Policy of Antitrust and Strategy: An Overview",0743-9156,"Hawker, Norman W.","Political Science/Public Policy/Economic Issues/Business and Industrial Relations           "
287,"Integrating Public Policy and Public Affairs in a Pharmaceutical Marketing Program: The AIDS Pandemic",0743-9156,"Kennedy, Charlse R.; Harris, Fredrick H. deB.; Lord, Michael","Political Science/Public Policy/Economic Issues/Business and Industrial Relations           "
288,"Taiwan's Semiconductor Industry: What the State Did and Did Not",1363-6669,"Tung, An-Chi","Political Science/Public Policy/Economic Issues/Business and Industrial Relations           "
289,"Policies and Institutions",1559637951,"Heal, Geoffrey","Political Science/Public Policy/Resource Use and Environment           "
290,"Property vs. Control: The State and Forest Management in the Indian Himalaya",0012-155X,"Rangan, Haripriya","Political Science/Public Policy/Resource Use and Environment           "
291,"A Dirty Dilemma: The Hazardous Waste Trade",0739-1854,"Lipman, Zada","Political Science/Public Policy/Resource Use and Environment           "
292,"Urban Water Management in Developing Arid Countries",0790-0627,"Abderrahman, W. A.","Political Science/Public Policy/Resource Use and Environment           "
293,"Biodiversity Hotspots and Major Tropical Wilderness Areas: Approaches to Setting Conservation Priorities",0888-8892,"Mittermeier, Russell A.; Myers, Norman; Thomsen, Jorgen B.; Da Fonseca, Gustavo A. B.; Olivieri, Silvio","Political Science/Public Policy/Resource Use and Environment           "
294,"Language, Culture, and National Identity",0037-783X,"Hobsbawm, Eric","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
295,"Does the NPM Work in Less Developed Countries? The Case of the Urban Water Supply Sector",0954-1748,"Nickson, Andrew","Political Science/Public Policy/Resource Use and Environment           "
296,"Forging New Directions in Science and Environmental Politics and Policy: How Can Co-operation, Deliberation and Decision be Brought Together?",1387-585X,"Albrecht, Steven M.","Political Science/Public Policy/Resource Use and Environment           "
297,"Footprints for Sustainability: The Next Steps",1387-585X,"Wackernagel, Mathis","Political Science/Public Policy/Resource Use and Environment           "
298,"Economic Theory and Social Problems: Long-Range Planning",678003335,"Clark, John","Political Science/Public Policy/Resource Use and Environment           /           /Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Moral/ Ethical/ Values Approach"
299,"The Consistency of Inconsistency: Tracing Ontario's Opposition to the North American Free Trade Agreement",0008-4239,"Abelson, Donald E.; Lisztig, Michael","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
300,"Should Financial Stability Be Assigned to Public Policy?",0012-9976,"Patra, Michael Debabrata","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
301,"UP Finances: Budgetary Illusion and Reality",0012-9976,"Singh, Ajit Kumar","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
302,"Hemispheric Integration and Subregionalism in the Americas",0020-5850,"Phillips, Nicola","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
303,"Rational Choice Theory and the Sociology of Ethnic Relations: A Critique",0141-9870,"Maleevi, S.","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
304,"Political Economy Considerations on the Supply of Trade Protection in Regional Integration Agreements",0021-9886,"Bilal, Sanoussi","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
305,"Political Parties, Electoral Competition, Government Expenditures and Economic Reform",0022-0388,"Chhibber, Pradeep","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
306,"Strategic Trade Policy Reconsidered: National Rivalry vs. Free Trade vs. International Cooperation",0023-5962,"Cowling, Keith; Sugden, Roger","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
307,"Executive Authority, the Personal Vote, and Budget Discipline in Latin American and Caribbean Countries",0092-5853,"Hallerberg, Mark; Marier, Patrik","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
308,"The Unholy Social Trinity: Modeling Social Dumping under Conditions of Capital Mobility and Free Trade",0140-2382,"Aspinwall, Mark","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
309,"NAFTA: The Institutionalization of Economic Openness and the Configuration of Mexican Geo-economic Spaces",0143-6597,"Morales, Isidro","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
310,"Standard-setting for Labour in Regional Trading Blocks: The EU and NAFTA Compared",0143-814X,"Teague, Paul","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
311,"Bilateralism in the Interwar World Economy",0307-3378,"Kitson, Michael; Solomou, Solomos","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
312,"Social Inequality and the Sociology of Life Style: Material and Cultural Aspects of Social Stratification",0002-9246,"Bogenhold, D.","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
313,"Which Way? Free Trade or Protection?",0577-5132,"Bhagwati, Jagdish N.","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
314,"Protection or Protectionism?",0748-5492,"Harbison, Earl H. Jr.","Political Science/Public Policy/Economic Issues/Economic, Fiscal, and Trade Policy and Politics           "
315,"Employment Relations in Central and Eastern Europe in 2001: An Emerging Capitalist Periphery",0019-8676,"Martin, Roderick; Cristescu-Martin, Anamaria","Political Science/Public Policy/Economic Issues/Employment and Income           "
316,"Youth Transitions and Employment in Germany",0020-8701,"Heinz, Walter R.","Political Science/Public Policy/Economic Issues/Employment and Income           "
317,"How Accurate is Food-for-work Self-targeting in the Presence of Imperfect Factor Markets? Evidence from Ethiopia",0022-0388,"Barrett, Christopher B.; Clay, Daniel C.","Political Science/Public Policy/Economic Issues/Employment and Income           "
318,"Rural Livelihoods and Poverty Reduction Strategies in Four African Countries",0022-0388,"Ellis, Frank; Freeman, H. Ade","Political Science/Public Policy/Economic Issues/Employment and Income           "
319,"Culture, Cultural Identity, and Cultural Sensitivity in Child and Family Social Work",1356-7500,"O'Hagan, K.","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
320,"The End of Public Housing as we Know It: Public Housing Policy, Labor Regulation and the US City",0309-1317,"Crump, Jeff R.","Political Science/Public Policy/Economic Issues/Employment and Income           "
321,"Does the Opening of Central and Eastern Europe Threaten Employment in the West?",0378-5920,"Abraham, Filip; Konings, Jozef","Political Science/Public Policy/Economic Issues/Employment and Income           "
322,"Electric Deregulation After California: Down But Not Out",0001-8368,"Cudahy, Richard D.","Political Science/Public Policy/Resource Use and Environment           "
323,"Complex Subjectivities: Class, Ethnicity, and Race in Women's Narratives of Upward Mobility",0022-4537,"Jones, Sandra J.","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
324,"Promoting Green Electricity Development from Industrial to Developing Countries: What Needs to be Done?",0964-4016,"Gan, Lin","Political Science/Public Policy/Resource Use and Environment           "
325,"The Environmental Movement in Iran: Perspectives from Below and Above",0026-3141,"Afrasiabi, Kaveh L.","Political Science/Public Policy/Resource Use and Environment           "
326,"The Sustainable Use of Resources on a Global Scale",0144-5596,"Huby, Meg","Political Science/Public Policy/Resource Use and Environment           "
327,"Affirmative Action and Education in Fiji: Legitimation, Contestation, and Colonial Discourse",0017-8055,"White, Carmen M.","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
328,"The Social Basis of International Cooperation",0020-8701,"Rao, J. Mohan","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
329,"What is New about Globalisation and What Does it Portend for Cities?",0020-8701,"Savitch, H. V.","Sociology/Culture and Society/Globalization, Cultures, and Communication           "
330,"Land Reform in Zimbabwe",0143-6597,"Thomas, Neil H.","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
331,"Introduction: Environmental Injustice: An Emerging Public Policy Issue",0190-0692,"Thai, Khi V.","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
332,"Planning the Native American Tribal Community",0194-4363,"Zaferatos, Nicholas Christos","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
333,"Elections as a Public Good",0577-5132,"Mandle, Jay; Mandle, Jon","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
334,"Fairness Matters: Equity and the Transition to Democracy",0740-2775,"Mason, David S.","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
335,"Equality and Equity in South Africa: Multicultural Education and Change",1066-5684,"Soudien, Crain","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
336,"Health, Environmental and Social Justice",1354-9839,"Middleton, J. D.","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
337,"Virgil, Vigilance, and Voice: Agrifood Ethics in an Age of Globalization",1187-7863,"Busch, Lawrence","Political Science/Public Policy/Social Welfare/Ethics and Equity           "
338,"Promoting African Contributions to the Development of Information Society",NO ISBN FOUND,"Adam, Lishan","Sociology/Culture and Society/Globalization, Cultures, and Communication           "
339,"Where is Gender in Agenda Setting?",0195-7732,"Kenney, Sally J.","Political Science/Public Policy/Social Welfare/Gender Issues           "
340,"Practicing Feminism in South Korea: The Issue of Sexual Violence and the Women's Movement",0311-4198,"Jung, Kyungja","Political Science/Public Policy/Social Welfare/Gender Issues           "
341,"Women's Agency in a Context of Oppression: Assessing Strategies for Personal Action and Public Policy",0887-5367,"Chetkovich, Carol","Political Science/Public Policy/Social Welfare/Gender Issues           "
342,"Today's Girl, Tomorrow's Woman",1011-6370,"Thomson, Marilyn; Karlsson, Lena","Political Science/Public Policy/Social Welfare/Gender Issues           "
343,"Domestic Violence Strategies and Actions in Suriname",1011-6370,"Bakboord, Carla","Political Science/Public Policy/Social Welfare/Gender Issues           "
344,"Gender Equity Without Social Justice Women's Rights In The Neoliberal Age",1071-4839,"Schild, Veronica","Political Science/Public Policy/Social Welfare/Gender Issues           "
345,"Socio-economic and Political Policies in the 1990s and Status of Women in India",8755-3449,"Patil, Padmaja A.","Political Science/Public Policy/Social Welfare/Gender Issues           "
346,"Debating Communication Imbalances: From the MacBride Report to the World Summit on the Information Society. An Application of Lexical-Content Analysis for a Critical Investigation of Historical Legacies",NO ISBN FOUND,"Padovani, Claudia","Sociology/Culture and Society/Globalization, Cultures, and Communication           "
347,"Global Trade Sovereignty and Sub-national Autonomy",9780792375524,"Eaton, David","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
348,"Is There a Need for a World Tax Organization?",0521622689,"Tanzi, Vito","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
349,"Political Globalization: Trends and Choices",0195157400,"Held, David; McGrew, Anthony","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
350,"Steps toward Enhanced Parity: Negotiating Capacity and Strategies of Developing Countries",0195157400,"Chasek, Pamela; Rajamani, Lavanya","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
351,"The Effects of Globalization and Turbulence on Policy-making Processes",0017-257X,"Campanella, Miriam L.","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
352,"U.S. Imperialism, Europe, and the Middle East",0027-0520,"Amin, Samir","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
353,"Public Health and Colonialism: A New or Old Problem?",0143-005X,"Lang, Tim","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
354,"Neoliberalism and Democracy in Latin America: A Mixed Record",1531-426X,"Weyland, Kurt","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Globalization and Global Capitalism           "
355,"Impact of Identity Politics on Differential Voter Outcomes: What Determines India's Voting Behavior?",0012-9976,"Bharucha, Kruti","Political Science/Public Policy/Government Operations/Governance           "
356,"The Legacy of Ataturk: Turkish Political Structures and Policy-making",0020-5850,"Cooper, Malcolm","Political Science/Public Policy/Government Operations/Governance           "
357,"Cosmopolitical Realism: On the Distinction between Cosmopolitanism in Philosophy and the Social Sciences",1470-2266,"Beck, Ulrich","Sociology/Culture and Society/Globalization, Cultures, and Communication           "
358,"Arenas without Rules and the Policy Change Process: Outsider Groups and British Roads Policy",0032-3217,"Dudley, Geoffrey; Richardson, Jeremy","Political Science/Public Policy/Government Operations/Governance           "
359,"Legitimacy Crisis and Legitimation in China",0047-2336,"Zhong, Yang","Political Science/Public Policy/Government Operations/Governance           "
360,"Policing the Bargain: Coalition Government and Parliamentary Scrutiny",0092-5853,"Martin, Lanny W.; Vanberg, Georg","Political Science/Public Policy/Government Operations/Governance           "
361,"Social Exclusion and Participation in Community Development Projects: Evidence from Senegal",0144-5596,"Dorsner, Claire","Political Science/Public Policy/Government Operations/Governance           "
362,"Assessing China's Public Price Hearings: Symbolic Aspects",0190-0692,"Yang, Kaifeng; Schachter, Hindy Lauer","Political Science/Public Policy/Government Operations/Governance           "
363,"Political Support in Postwar Lebanon as a Function of Social, Political and Economic Performance",0278-839X,"Haddad, Simon","Political Science/Public Policy/Government Operations/Governance           "
364,"Mapping Public Participation in Policy Choices",0313-6647,"Bishop, Patrick; Davis, Glyn","Political Science/Public Policy/Government Operations/Governance           "
365,"Russian Public Policy Centers: Experience and Prospects",1061-1940,"Rimskii, Vladimir L.; Sungurov, Aleksandr l.","Political Science/Public Policy/Government Operations/Governance           "
366,"Cowboys v. Cattle-thieves: The Role of Innovative Institutions in Managing Risks along the Frontier",0471430021,"Smith, Fred L. Jr","Political Science/Public Policy/Government Operations/Governance           "
367,"Globalization and Public Policy: An Analytical Framework",0815773900,"Reinicke, Wolfgang H.","Political Science/Public Policy/Government Operations/Governance           "
368,"International Migration at the Beginning of the Twenty-First Century: Global Trends and Issues",0020-8701,"Castles, Stephen","Sociology/Culture and Society/Globalization, Cultures, and Communication           "
369,"Policy Responses: Matching Economic and Political Geography",0815773900,"Reinicke, Wolfgang H.","Political Science/Public Policy/Government Operations/Governance           "
370,"Ethnic Conflicts and Minority Rights",0012-9976,"Narang, A. S.","Political Science/Public Policy/Social Welfare/Human Rights           "
371,"Defending Minority Interests in the Constituent Assembly",0012-9976,"Jha, Shefali","Political Science/Public Policy/Social Welfare/Human Rights           "
372,"Minority Rights, Secularism and Civil Society",0012-9976,"Aiyar, Yamini; Malik, Meeto","Political Science/Public Policy/Social Welfare/Human Rights           "
373,"Language Policy and Ethnic Tensions in Quebec and Latvia",0020-7152,"Snipe, Arte","Political Science/Public Policy/Social Welfare/Human Rights           "
374,"Developing a Paradigm for Worldwide Gay, Lesbian, Bisexual, and Transgender Public Policy and Administration",0190-0692,"Swan, Wallace; Mazur, Paul","Political Science/Public Policy/Social Welfare/Human Rights           "
375,"Emotional and Social Wellbeing: National Policy Context",1039-8562,"Roxbee, Lesley; Wallace, Clinton","Political Science/Public Policy/Social Welfare/Human Rights           "
376,"Promoting Human Rights and Norwegian Law",1042-4032,"International Journal of Humanities and Peace","Political Science/Public Policy/Social Welfare/Human Rights           "
377,"Managing International Migration in Developing Countries",0020-7985,"Farrag, Mayar","Sociology/Culture and Society/Globalization, Cultures, and Communication           /           /History/World/Global History/Migration/Migration Policies"
378,"Security Policy: Enemy of Democracy",0012-9976,"Navlakha, Gautam","Political Science/Public Policy/International Security and Peacekeeping           "
379,"The Political Economy of Death Squads: Towards a Theory of the Impact of State-sanctioned Terror",0020-8833,"Mason, T. David; Krane, Dale A.","Political Science/Public Policy/International Security and Peacekeeping           "
380,"Rethinking Human Security",0032-3195,"King, Gary; Murray, Christopher J. L.","Political Science/Public Policy/International Security and Peacekeeping           "
381,"Playing with Fire: The Civil Liberties Implications of September 11th",0033-3352,"Gould, Jon B.","Political Science/Public Policy/International Security and Peacekeeping           "
382,"Teaching Peace: The Challenge of Gendered Assumptions",0149-0508,"Moylan, Prudence A.","Political Science/Public Policy/International Security and Peacekeeping           "
383,"Terrorism and Civil Society as Instruments of U.S. Policy in Cuba",0885-4300,"Agee, Philip","Political Science/Public Policy/International Security and Peacekeeping           "
384,"When the UN Succeeds: The Case of Cambodia",1588262960,"Whitworth, Sandra","Political Science/Public Policy/International Security and Peacekeeping           "
385,"Should a Question on 'Religion' Be Asked in the 2001 British Census? A Public Policy Case in Favour",0144-5596,"Aspinall, Peter J.","Political Science/Public Policy/Media, Culture, and Society           "
386,"Communitarian Journalism: Clearing Conceptual Landscapes",0890-0523,"Craig, David A.","Political Science/Public Policy/Media, Culture, and Society           "
387,"Culture and Globalization: Theoretical Models and Emerging Trends",0415932297,"Crane, Diana","Political Science/Public Policy/Media, Culture, and Society           "
388,"Cultural Policy as Marketing Strategy: The Economic Consequences of Cultural Tourism in New York City",0415932297,"Martorella, Rosanne","Political Science/Public Policy/Media, Culture, and Society           "
389,"Statism, Pluralism and Social Control",0007-0955,"Hirst, Paul","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
390,"Policing in the People's Republic of China: The Road to Reform in the 1990s",0007-0955,"Wong, Kam C.","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
391,"Internal Security: Cost of Repression",0012-9976,"Navlakha, Gautam","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
392,"What Does the World Spend on Policing?",0020-7152,"Farrell, Graham; Lane, Erin; Clark, Ken; Tseloni, Andromachi","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
393,"The Limits of Anti-drug Policy in Mexico",0020-8701,"Astorga, Luis","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
394,"The Future of Policing",0023-9216,"Bayley, David H.; Shearing, Clifford D.","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
395,"Restorative Justice, Peacemaking, and Social Justice: The Application of Kingian Nonviolence Philosophy in Community Policing",0888-4315,"Barlow, David; Barlow, Melissa Hickman; Scandone, Joani; McNeil, Walter","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
396,"Slavery and Prison - Understanding the Connections",1043-1578,"Gilmore, Kim","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
397,"A Nation in Pain: Why the HIV/AIDS Epidemic is out of Control in Zimbabwe",0020-7314,"Sibanda, Amson","Political Science/Public Policy/Health/Public Health Policy           "
398,"Comparative Public Health: The Political Economy of Human Misery and Well-Being",0020-8833,"hobarah, Hazem A.; Huth, Paul; Russett, Bruce","Political Science/Public Policy/Health/Public Health Policy           "
399,"Donor Dealings: The Impact of International Donor Aid on Sexual and Reproductive Health Services",0190-3187,"Mayhew, Susannah H.","Political Science/Public Policy/Health/Public Health Policy           "
400,"Back to the Future? Reflections on Past Reforms and Future Prospects for Health Services in New Zealand",0343-2521,"Barnett, Ross; Barnett, Pauline","Political Science/Public Policy/Health/Public Health Policy           "
401,"The Future of Public Health in a Changing Global Context",1011-6370,"Beaglehole, Robert; McMichael, Anthony","Political Science/Public Policy/Health/Public Health Policy           "
402,"Global Public Goods and the Poor",1011-6370,"Kaul, Inge","Political Science/Public Policy/Health/Public Health Policy           "
403,"Becoming Poverty Focused: Implications for Health Actors",1011-6370,"Fisher, Eleanor; Holland, Jeremy; James, Sarah","Political Science/Public Policy/Health/Public Health Policy           "
404,"Health Reform and Civil Society in Latin America",1011-6370,"Solimano, Giorgio; Issacs, Stephan","Political Science/Public Policy/Health/Public Health Policy           "
405,"Consultations with the Poor' from a Health Perspective",1011-6370,"Narayan, Deepa","Political Science/Public Policy/Health/Public Health Policy           "
406,"Fun and Violence: Ethnocide and the Effervescence of Collective Aggression",0964-0282,"Verkaaik, Oscar","Sociology/Culture and Society/Identity and Culture           "
407,"Informal Payments for Health Care in the Former Soviet Union: Some Evidence from Kazakhstan",1460-2237,"Ensor, Tim; Savelyeva, Larisa","Political Science/Public Policy/Health/Public Health Policy           "
408,"Social Impacts and Social Responsibility: Business and Government",0887306152,"Drucker, Peter F.","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
409,"Employment, Entitlement and Empowerment",0012-9976,"Virmani, Arvind","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
410,"Perceptions of State Reform in Latin America",0020-8701,"Welsch, Friedrich J.; Carrasquero, Jose V.","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
411,"Bureaucracy And Development In Egypt Today",0021-9096,"Ayubi, Nazih N.","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
412,"Direct Democracy and Land-use Policy: Exchanging Public Goods for Development Rights",0042-0980,"Gerber, Elisabeth R.; Phillips, Justin H.","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
413,"Incentives, Choice, and Accountability in the Provision of Public Services",0266-903X,"Besley, Timothy; Ghatak, Maitreesh","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
414,"The Dilemma of Privatized Public Services: Philosophical Frames in Understanding Failure and Managing Partnership Terminations",1566-7170 (Paper) 1573-7098 (Online),"Dixon, John; Dogan, Rhys; Kouzmin, Alexander","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
415,"Contamination, Crop Trials, and Compatibility",1187-7863,"Bruce, Donald","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
416,"How Not to Industrialize: Observations from a Village in Sichuan",0306-6150,"Eyferth, Jacob","Economics/Development/Agrarian Economy and Society/Peasant and Informal Economies           "
417,"NGOs as Agents of Public Accountability and Democratization in Intergovernmental Forums",1858983258,"Bischsel, Anne","Political Science/Public Policy/Government Operations/Public vs. Private Modes or Forces           "
418,"Race, State, and Policy: The Development of Employment Discrimination Policy in the USA and Britain",0521823099,"Lieberman, Robert C.","Political Science/Public Policy/Social Welfare/Race Issues           "
419,"Ethnicity as Social Capital: Community-Based Institutions and Embedded Networks of Social Relations",0521823099,"Zhou, Min","Political Science/Public Policy/Social Welfare/Race Issues           "
420,"Comparative Federalism and Decentralization: On Meaning and Measurement",0010-4159,"Rodden, Jonathan","Political Science/Public Policy/Government Operations/Regionalism, States, and Federalism           "
421,"India: Fragmentation amid Consensus",1045-5736,"Mehta, Pratap B.","Political Science/Public Policy/Government Operations/Regionalism, States, and Federalism           "
422,"The Moral Economy",0472067060,"Bruyn, Severyn T.","Economics/Development/Markets/Business Ethics           "
423,"Modernity and the Construction of Collective Identities",0020-7152,"Eisenstadt, S. N.","Sociology/Culture and Society/Identity and Culture           "
424,"The Push for Regional Enlargement in Putin's Russia",1060-586X,"Goode, J. Paul","Political Science/Public Policy/Government Operations/Regionalism, States, and Federalism           "
425,"Implementation Studies: Time for a Revival? Personal Reflections on 20 Years of Implementation Studies",0033-3298,"Barrett, Susan M.","Political Science/Public Policy/Research Issues: Approach, Critique and Methodology           "
426,"Partnership Working in Public Policy Provision: A Framework for Evaluation",0144-5596,"Asthana, Sheena; Richardson, Sue; Halliday, Joyce","Political Science/Public Policy/Research Issues: Approach, Critique and Methodology           "
427,"Developing Curricular and Appropriate Learning Strategies for Community Development and Peace Studies",0149-0508,"Chantrill, Paul; Spence, Rebecca","Political Science/Public Policy/Research Issues: Approach, Critique and Methodology           "
428,"Policy Learning and Uncertainty: The Case of Pension Reform in Estonia and Latvia",0190-292X,"Tavits, Margit","Political Science/Public Policy/Research Issues: Approach, Critique and Methodology           "
