8232,"Of the Four Methods of Experimental Inquiry",0486446549,"Mill, John Stuart","About Social Science/Scientific Knowledge and Method           "
8233,"The Political Economy Of International Trade",NO ISBN FOUND,"Milner, Helen V.","Political Science/International Relations/Globalization/Politics of Globalization           "
8234,"Community Development Banking: A Proposal to Establish a Nationwide System of Community Development Banks",1063-5297,"Minsky, Hyman P; Papadimitriou, Dimitri B. L.; Phillips, Ronnie J.; Hyman, P.; Wray, L. Randall","Economics/Development/Poverty and Inequality/Finance and Microfinance           "
8235,"Queer Theory: Historical Roots and Implications for Psychology",0959-3543,"Minton, Henry L.","Social Psychology/Approaches to Social Psychology/Critical Psychology           "
8236,"Economic Growth, Poverty and Children",0956-2478,"Minujin, Alberto; Vandemoortele, Jan; Delamonica, Enrique","Economics/Economics as a Social Science/Methods/Measurement  Application           "
8237,"Three Ways to Think about Testing in Econometrics",0304-4076,"Mirowski, Philip","Economics/Economics as a Social Science/Paradigms Compared           "
8238,"Energy and Energetics in Economic Theory: A Review Essay",0021-3624,"Mirowski, Philip","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Ecological/ Sustainability Approach           "
8239,"Experience, Narrative, and Ethical Deliberation",NO ISBN FOUND,"Misak, Cheryl","About Social Science/Ways of Doing Social Science           "
8240,"The Methodology of Cost-Benefit Analysis, with Particular Reference to the Ozone Problem",082295463X,"Mishan, Ezra J.; Page, Talbot","Economics/Economics as a Social Science/Methods/Measurement  Application           /           /Economics/WellBeing/Evaluation of WellBeing"
8241,"The Role of Components of Demographic Change in Economic Development: Whither the Trend ?",NO ISBN FOUND,"Mishra, Tapas","Economics/Development/Population and Quality of Life/Demographic Transition           "
8242,"Structural Changes in Economics During the Last Fifty Years",NO ISBN FOUND,"Mishra, Sudhanshu","History/Economic History/History of Economic Thought/Mainstream U.S. Influences on Economic Thought           /           /Economics/Economics as a Social Science/Paradigms Compared"
8243,"The Age of Professor Narmadeshwar Jha",NO ISBN FOUND,"Mishra, S. K.","History/Economic History/History of Economic Thought/Worldwide           "
8244,"International Environmental Agreements: A Survey of Their Features, Formation and Effects",1543-5938,"Mitchell, Ronald B.","Political Science/International Relations/Environmental Issues           "
8245,"Experimental Political Philosophy: Justice Judgments in the Hypothetical Society Paradigm",NO ISBN FOUND,"Mitchell, Gregory; Tetlock, Philip E.","Philosophy/Rights and Justice/Distributive Justice/Political Philosophy and Theories of Justice           "
8246,"Sustaining Markets or Sustaining Poverty Reduction?",0956-2478,"Mitlin, Diana","Economics/Economic Policy/Poverty           "
8247,"A Fund to Secure Land for Shelter: Supporting Strategies of the Organized Poor",0956-2478,"Mitlin, Diana","Economics/Development/Agrarian Economy and Society/Land Use and Tenure, Income and Equity           "
8248,"Effects Of Institutional Arrangements On Political Stability In South Asia",NO ISBN FOUND,"Mitra, Subrata Kumar","Political Science/Comparative Politics/Political Systems, Processes and Transition/Democracy           "
8249,"A Brief History of Biodiversity Conservation in Brazil",0888-8892,"Mittermeier, Russell A.; Da Fonseca, Gustavo A. B.; Rylands, Anthony B.; Brandon, Katrina","History/Environmental History/Biodiversity           "
8250,"Codifying the Principles of a Welfare State: An Analysis of MacArthur's Constitution for Japan",0306-8293,"Mixon, Franklin G., Jr.; Wilkinson, James B.","History/Political History/Governance/Legitimacy           "
8251,"Globalization, Health and Poverty: The Role of Civil Society",1011-6370,"Mizra, Zafar","Economics/Globalization/Globalization and Human Capital           "
8252,"The Study of Islamic Culture and Politics: An Overview and Assessment",0360-0572,"Moaddel, Mansoor","Political Science/Comparative Politics/Cultural, Ethnic and Gender Politics and Movements/Tradition and Modernity           "
8253,"A Psychological Analysis of Colonialism in an Irish Context",0303-3910,"Moane, Geraldine","Social Psychology/Applied Social Psychology/Colonialism, Oppression, and Resistance           /           /Social Psychology/Approaches to Social Psychology/Feminist Approaches"
8254,"Community-Based Organization and Participatory Planning in South-East Mexico City",0956-2478,"Moctezuma, Pedro","History/Environmental History/Environmental Movements and Civil Society/Local Activism           "
8255,"How Social Democracy Worked: Labor-Market Institutions",0032-3292,"Moene, Karl Ove; Wallerstein, Michael","Political Science/Political Theory and Philosophy/Poverty, Inequality, and Rights/Social Justice           "
8256,"Toward a Cultural Theory of Human Rights",0959-3543,"Moghaddam, Fathali M.","Social Psychology/Applied Social Psychology/Human Rights and Social Justice           "
8257,"Militarization in Sudan: Trends and Determinants",0095-327X,"Mohammed, Nadir A. L.","Economics/Growth, Allocation and Distribution/War and Military Spending           "
8258,"The Disappointments of Civil Society: The Politics of NGO Intervention in Northern Ghana",0962-6298,"Mohan, Giles","Political Science/Comparative Politics/Social Movements           "
8259,"The City as a Growth Machine: Toward a Political Economy of Place",00029602,"Molotch, Harvey","Sociology/Urban Sociology/Social Organization           "
8260,"Inventing the Miracle Battery: Thomas Edison and the Electric Vehicle",0307-5451,"Mom, Gijs","History/Economic History/Technology/Innovations           "
8261,"The Psychological Foundations of Identity Politics",1094-2939,"Monroe, Kristen Renwick; Hankin, James; Van Vechten, Renee Bukovchik","Social Psychology/Social Cognition/Identity           "
8262,"A New Tool for Environmental Protection and Justice",NO ISBN FOUND,"Montague, Peter","Philosophy/The Environment/Environmental Politics           "
8263,"Reevaluating Zulu Religion: An Afrocentric Analysis",0021-9347,"Monteiro-Ferreira, Ana Maria","Anthropology/Social/Cultural Anthropology/Religion           "
8264,"The Spread of Religions and Macrosocial Relations",0038-0210,"Montgomery, Robert L.","Sociology/Sociology of Religion/Study of Religion/History           "
8265,"Of Towers, Walls, and Fields: Perspectives on Language in Science",0036-8075,"Montgomery, Scott","Anthropology/Language and Society/Media and Technology           "
8266,"Genetic Basis of Physical Fitness",NO ISBN FOUND,"Montgomery, Hugh; Safari, Latif","Anthropology/Biological/Physical Anthropology/Biology, Eugenics, and Racism           "
8267,"Management of Natural Hazard Risk in Cartago, Costa Rica",0197-3975,"Montoya, Lorena; Masser, Ian","Economics/Development/Sustainability/Disaster Management and Preparedness           "
8268,"Real Targeting: The Case of Food Distribution in India",0306-9192,"Mooij, Jos","Economics/WellBeing/The Economy and WellBeing           /           /Economics/Development/Agrarian Economy and Society/Food Security/           /Economics/Economic Policy/Food and Agricultural Policies"
8269,"The Parts of Life: Agricultural Biodiversity, Indigenous Knowledge, and the Role of the Third System",0345-2328,"Mooney, Pat Roy","Philosophy/The Environment/Deep Ecology           "
8270,"Concentration in Corporate Power: On the Coming Binano Republic",NO ISBN FOUND,"Mooney, Pat Roy","Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Other           "
8271,"On The Road To Global Ecology",NO ISBN FOUND,"Mooney, Harold A.","About Social Science/Ways of Doing Social Science           "
8272,"Stop the 'Stockholm Syndrome'!: Lessons learned from 30 years of UN summits",0345-2328,"Mooney, Pat","Economics/Economic Policy/Institutions/NGOs and Civil Society           "
8273,"'Peace on Earth--Peace in Vietnam': The Catholic Peace Fellowship and Antiwar Witness, 1964-1976",0022-4529,"Moon, Penelope Adams","History/Social and Cultural History/Systems of Belief/Christianity           "
8274,"Multilateral Arms Control and the Challenge of North Korea",NO ISBN FOUND,"Moon, Chung-in","Political Science/International Relations/Conflict, Peace, and Security/Arms Control           "
8275,"Global Urbanization and Impact on Health",1438-4639,"Moore, Melinda; Gould, Philip; Keary, Barbara S.","Sociology/Urban Sociology/Health and Cities           "
8276,"Sugar and the Expansion of the Early Modern World-Economy: Commodity Frontiers, Ecological Transformation, and Industrialization",0147-9032,"Moore, Jason W.","History/Environmental History/Environmental Destruction           "
8277,"Tales of the Global City: German Expatriate Employees, Globalisation and Social Mapping",NO ISBN FOUND,"Moore, Fiona","Anthropology/Social/Cultural Anthropology/Culture/Evolution of Culture           "
8278,"Empowering Family Farms through Cooperatives and Producer Marketing Boards",0013-0095,"Moran, Warren; Blunden, Greg; Bradly, Adrian","Economics/Economic Policy/Institutions/NGOs and Civil Society           "
8279,"Disciplinary Agendas and Analytic Strategies of Research on Immigrant Transnationalism: Challenges of Interdisciplinary Knowledge",NO ISBN FOUND,"Morawska, Ewa","About Social Science/Ways of Doing Social Science           "
8280,"The Multilateral Agreement on Investment: An International Human Rights Crisis",0017-5390,"Morehouse, Ward","Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties           "
8281,"Sustainable Development and Urban Growth in the Argentine Pampas Region",0002-7162,"Morello, Jorge; Matteucci, Silvia Diana; Rodriguez, Andrea","Sociology/Urban Sociology/Town and Country           "
8282,"Economic Growth and the Biological Standard of Living in China, 1880-1930",1570-677X,"Morgan, Stephen L.","History/Social and Cultural History/Health, Education, and WellBeing           "
8283,"Electoral Laws, Parties, and Party Systems in Latin America",NO ISBN FOUND,"Morgenstern, Scott; Vazquez-D'Elia, Javier","Political Science/Comparative Politics/Elections, Electoral Systems, and Political Participation/Political Parties, Interest Groups, and Elections           "
8284,"The Anthropology of Welfare "Reform": New Perspectives on U.S. Urban Poverty in the Post-Welfare Era",NO ISBN FOUND,"Morgen, Sandra; Maskovsky, Jeff","Anthropology/Social/Cultural Anthropology/Subsistence and Economic Practices, Organization, and Structure/Wealth and Poverty           "
8285,"The Cancun Breakdown and the WTO's Doha Development Agenda in Global Governance",1384-5748,"Mori, Katsuhiko","Economics/Globalization/Multilateral Institutions: Bretton Woods System           /           /Political Science/International Relations/Global Treaties and Institutions/Multilateral Institutions and Treaties"
8286,"The Relationship of U.S Aid, Trade and Investment to Migration Pressures in Major Sending Countries",0197-9183,"Morrison, Thomas K.","History/World/Global History/Migration/Causes/Consequences           "
8287,"Ceausescu's Legacy: Family Struggles and Institutionalization of Children in Romania",0363-1990,"Morrison, Lynn","History/Social and Cultural History/Childhood/Orphanages           "
8288,"Fear of Isolation Triggers Motivated Perceptions of Consensus",NO ISBN FOUND,"Morrison, Kimberly Rios","Social Psychology/Group Dynamics/Bandwagon Effects, NIMBY, and Collective Delusions           "
8289,"Alliances: Why Write Them Down?",NO ISBN FOUND,"Morrow, James D.","Political Science/Political Theory and Philosophy/Power, Alliance, and Hegemony/Authority and Power           "
8290,"Children's “Social Capital”: Implications for Health and Well-Being",0965-4283,"Morrow, Virginia","Sociology/Family and Kinship/WellBeing and Family           "
8291,"The New Global Players: How They Compete and Collaborate",0305-750X,"Morss, Elliott R.","Political Science/International Relations/Globalization/Politics of Globalization           "
8292,"Surviving the Great Depression: Orphanages and Orphans in Cleveland",0096-1442,"Morton, Marian J.","History/Social and Cultural History/Childhood/Orphanages           "
8293,"Happy Heterogeneity? Feminism, Development, and the Grassroots Women's Movement in Peru",0046-3663,"Moser, Annalise","Political Science/Comparative Politics/Social Movements           "
8294,"“Soft” Skills and Race: An Investigation of Black Men's Employment Problems",0730-8884,"Moss, Philip; Tilly, Chris","Economics/Growth, Allocation and Distribution/Labor and Employment/Unemployment           "
8295,"State Policies and the Warranted Growth Rate",NO ISBN FOUND,"Moudud, Jamee K.","Economics/Economic Policy/Fiscal Policy/Government Policies           "
8296,"P. W. Botha: Reformer or Groot Krokodil?",0023-2084,"Mouton, F. A.","History/Political History/Governance/Leadership Examples (Good and Bad): NonWestern           "
8297,"The Zairian Language Policy and its Effect on the Literatures in National Languages",0021-9347,"Mputubwele, Makim M.","Anthropology/Language and Society/Identity           "
8298,"The World Jewish Congress: Influence Without Power",1462-169X,"Mualem, Yitzhak","History/Political History/International Organizations/Movements/NGOs/Religious           "
8299,"The Social Construction of Violence: The Case of Sexual and Domestic Violence",1088-8683,"Muehlenhard, Charlene L.; Kimes, Leigh Ann","Social Psychology/Applied Social Psychology/Aggression, Violence and AntiSocial Behavior           "
8300,"Particularism in Authority Outcomes of Black and White Supervisors",0049-089X,"Mueller, Charles W.; Parcel, Toby L.; Tanaka, Kazuko","Sociology/Political Sociology/Authority           "
8301,"The Economic Effects of Democratic Participation",0047-2727,"Mueller, Dennis C.; Stratmann, Thomas","Political Science/Comparative Politics/Elections, Electoral Systems, and Political Participation/Political Participation           "
8302,"A Pressing Humanitarian and Development Issue: Reflections on Internal Displacement and Resettlement",NO ISBN FOUND,"Muggah, Robert","Political Science/International Relations/Globalization/Migration           "
8303,"Environmental Discourses",NO ISBN FOUND,"Muhlhausler, Peter; Peace, Adrian","Anthropology/Methods and Approaches/Ecological Approaches           "
8304,"On Pastoralism and Inequality",0011-3204,"Mulder, Monique Borgerhoff","Anthropology/Social/Cultural Anthropology/Political Practices, Organization, and Structure/Institutions           "
8305,"Hegel, Human Rights, and Particularism",1467-6478,"Mullender, Richard","Philosophy/Rights and Justice/Human Rights/Theory           "
8306,"Self-Awareness, Deindividuation, and Social Identity: Unraveling Theoretical Paradoxes by Filling Empirical Lacunae",0146-1672,"Mullen, Brian; Migdal, Michael J.; Rozell, Drew","Social Psychology/Group Dynamics/Deindividuation and Dehumanization           "
8307,"Interrogating Racism: Toward an Antiracist Anthropology",NO ISBN FOUND,"Mullings, Leith","Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation           "
8308,"Mirrors and Windows: Sociocultural Studies of Human-Animal Relationships",0084-6570,"Mullin, Molly H.","Anthropology/Archaeology/Anthropocentrism and Science           "
8309,"Developments in Cognitive Socialization: Implications for Deaf Education",0002-726X,"Muma, John R.; Teller, Henry","Social Psychology/Applied Social Psychology/Education and Socialization           "
8310,"Environmental Management on the Mexico-United States Border: NAFTA and the Emerging Bilateral Regime",0272-2011,"Mumme, Stephen P.","History/Environmental History/International Environmental Agreements/Treaties           "
8311,"Environmental Economics, Ecological Economics, and the Concept of Sustainable Development",0963-2719,"Munda, Giuseppe","Economics/Development/Sustainability/Definitions           "
8312,"Punctualizing Identity: Time and the Demanding Relation",0038-0385,"Munro, Rolland","Sociology/Culture and Society/Identity and Culture           "
8313,"With a Little Help from my Friends: Partisan Politics, Transnational Alliances, and Labor Rights in Latin America",0010-4140,"Murillo, M. Victoria; Schrank, Andrew","Political Science/Comparative Politics/Political Systems, Processes and Transition/Nationalism and Nation Building           "
8314,"Budgetary and Financial Policy Potency Amid Structural Bottlenecks: Evidence from Uganda",0305-750X,"Murinde, Victor","Economics/Growth, Allocation and Distribution/Factors of Growth/Theory           "
8315,"Changes in Family and Marriage in a Yangzi Delta Farming Community 1930-1990",0014-1828,"Murphy, Eugene T.","Sociology/Family and Kinship/Marriage           "
8316,"Australian National Drug Policies: Facilitating or Fragmenting Health?",NO ISBN FOUND,"Murray, Mary","Political Science/Public Policy/Health/Public Health Policy           "
8317,"Radical Political Economy and the State: Lessons from Gender Theory",0486-6134,"Mutari, Ellen","Political Science/Public Policy/Social Welfare/Gender Issues           "
8318,"Migration, Common Property, and Communal Labor: Cultural Politics and Agency in a Mexican Village",0962-6298,"Mutersbaugh, Tad","Political Science/International Relations/Globalization/Migration           "
8319,"Collaborative Alliances: The Environment, Women and the Africa 2000 Network",0956-2478,"Muteshi, Jacinta Khasiala","History/Environmental History/Gender           "
8320,"Partnerships in Urban Environmental Management: An Approach to Solving Environmental Problems in Nakuru, Kenya",0956-2478,"Wokabi Mwangi, Samson","History/Environmental History/Environmental Movements and Civil Society/Local Activism           "
8321,"Is Policy Perversity Consistent with Keynesian Business Cycles?",0164-0704,"Myatt, Anthony; Scarth, William M.","Economics/Economic Policy/Monetary Policy           "
8322,"Comparative Studies in Class Structure",0360-0572,"Myles, John; Turegun, Adnan","Political Science/Comparative Politics/Cultural, Ethnic and Gender Politics and Movements/Cultural Politics           "
8323,"Political Theories of the Welfare State",0037-7961,"Myles, John; Quadagno, Jill","Political Science/Political Theory and Philosophy/Concepts/NationState           "
8324,"Bounded Identities: Women and Religion in Colonial Brazil, 1550-1750",0048-721X,"Myscofski, Carole A.","Sociology/Sociology of Religion/Gender           "
8325,"Crises, Hegemony and Change in the International System: A Conceptual Framework",NO ISBN FOUND,"Nabers, Dirk","Political Science/International Relations/Power, Alliance, Leadership, and Hegemony/Regionalism, Power Blocs, and Hegemony           "
8326,"China, Japan and the Quest for Leadership in East Asia",NO ISBN FOUND,"Nabers, Dirk","Political Science/International Relations/Power, Alliance, Leadership, and Hegemony/Regionalism, Power Blocs, and Hegemony           "
8327,"International Economic Assistance and Sustainable Development: A Comparative Analysis of the Palestinian and the Cambodian Cases",0951-3558,"Nachmias, Nitza","Political Science/Comparative Politics/Social Movements           "
8328,"The Neo-Liberal Ideology and the Self-Interest Paradigm as Resistance to Change",6091-0038,"Nafstad, Hilde Eileen","Social Psychology/Approaches to Social Psychology/Social Psychology and Human Values           "
8329,"Women, Minorities, and Indigenous Peoples: Universalism and Cultural Relativity",0091-7710,"Nagengast, Carole","Anthropology/Social/Cultural Anthropology/Social Organization, Identity and Segregation           "
8330,"Seizing the Future: The South, Sustainable Development and International Trade",1853838861,"Najam, Adil; Robins, Nick","Economics/Globalization/Global Trade           /           /Economics/Economic Policy/Environment/Markets"
8331,"International Environmental Negotiation: A Strategy for the South",0-7879-6061-6,"Najam, Adil","Economics/Globalization/Global Environmental Issues/International Issues           "
8332,"Religion, Secularism and Democracy",0041-5278,"Naraghi, Ehsan","Sociology/Sociology of Religion/Secularism           "
8333,"The Project in the Model: Reciprocity, Social Capital, and the Politics of Ethnographic Realism",NO ISBN FOUND,"Narotzky, Susana","Anthropology/Methods and Approaches/Other           "
8334,"Codes of Environmental Management Practice: Assessing Their Potential as a Tool for Change",1056-3466,"Nash, Jennifer; Ehrenfeld, John","Political Science/International Relations/Environmental Issues           "
8335,"The 'Cultural Turn' in Social Theory: Towards a Theory of Cultural Politics",0038-0385,"Nash, Kate","Sociology/Culture and Society/Cultural Politics           "
8336,"Dangerous Rights: Of Citizens and Humans",NO ISBN FOUND,"Nash, Kate","Sociology/Political Sociology/Human Rights           "
8337,"What Globalization Overshadows",0090-5917,"Nasstrom, Sofia","Political Science/Political Theory and Philosophy/Systems, Legitimacy and Law/Democracy           "
8338,"The Role Of Protected Areas In Conserving Biodiversity And Sustaining Local Livelihoods",1543-5938,"Naughton-Treves, Lisa","History/Environmental History/Environmental Destruction           "
8339,"Hizballah's Geographical Imagination: An Islamist Approach to Urban Governance and Planning",NO ISBN FOUND,"Naughton, Emma","Political Science/Public Policy/Government Operations/Governance           "
8340,"Governing Globalization: Issues and Institutions",199254044,"Nayyar, Deepak; Court, Julius","Economics/Globalization/Global Governance           "
8341,"Local Knowledge and Memory in Biodiversity Conservation",NO ISBN FOUND,"Nazarea, Virginia D.","Anthropology/Social/Cultural Anthropology/Ecology and Resource Conservation           "
8342,"Mass violence in Zimbabwe 2005 - Murambatsvina",0345-2328,"Ndlovu, Mary E.","Philosophy/War/Violence and Aggression/Torture and Genocide           "
8343,"Does French Matter? France and Francophone in the Age of Globalization",0016-111X,"Neathery-Castro, Jody; Rousseau, Mark O.","Anthropology/Language and Society/Globalization           "
8344,"The New Institutionalism in Economics and Sociology",NO ISBN FOUND,"Nee, Victor","Sociology/Culture and Society/Institutions           /           /Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Institutionalist/ Evolutionary Approach"
8345,"Language and Minorities",0012-3846,"Neier, Aryeh","Sociology/Culture and Society/Ethnicity, Language, and Culture           "
8346,"The Study of Choice or the Study of Provisioning? Gender and the Definition of Economics",0226242013,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Feminist Economics"
8347,"Authority, Organization, and Societal Context in Multinational Churches",0001-8392,"Nelson, Reed E.","Sociology/Political Sociology/Authority           "
8348,"Feminism and Economics",0895-3309,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Feminist Economics"
8349,"Warden + Virtuoso + Salaryman = Priest: Paradigms within Japanese Shinto for Religious Specialists and Institutions",0021-9118,"Nelson, John K.","Sociology/Sociology of Religion/Modernism           "
8350,"Feminism, Ecology and the Philosophy of Economics",0921-8009,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Environmental Policy and Sustainable Development/           /GDAE/Feminist Economics"
8351,"Idealism and Organization: Origins of the Environmental Movements in Alaska",0890-6149,"Nelson, Daniel","History/Environmental History/Environmental Movements and Civil Society/Local Activism           "
8352,"Beyond Small-Is-Beautiful: A Buddhist and Feminist Analysis of Ethics and Business",NO ISBN FOUND,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Economics as a Social Science/           /GDAE/Feminist Economics"
8353,"Is Economics a Natural Science?",0037-783X,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Feminist Economics/           /About Social Science/Women and Social Science"
8354,"Teaching Ecological and Feminist Economics in the Principles Course",NO ISBN FOUND,"Goodwin, Neva R.; Nelson, Julie A.","Economics/Economics as a Social Science/Economics Education           /           /GDAE/Educational Materials"
8355,"Rationality and Humanity: A View from Feminist Economics",NO ISBN FOUND,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Economics as a Social Science/           /GDAE/Feminist Economics"
8356,"Can We Talk? Feminist Economists in Dialogue with Social Theorists",0097-9740,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           "
8357,"Ethics and International Debt: A View from Feminist Economics",NO ISBN FOUND,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Feminist Economics"
8358,"Economists, Value Judgments, and Climate Change: A View From Feminist Economics",NO ISBN FOUND,"Nelson, Julie A.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Feminist Approach           /           /GDAE/Feminist Economics"
8359,"Negotiating Jurisprudence in Tribal Court and the Emergence of a Tribal State: The Lac du Flambeau Ojibwe",NO ISBN FOUND,"Nesper, Larry","Anthropology/Social/Cultural Anthropology/Political Practices, Organization, and Structure/Nation, State, and Tribe           "
8360,"Civic Respect, Political Liberalism, and Non-Liberal Societies",1470-594X,"Neufeld, Blain","Philosophy/Rights and Justice/Human Rights/Global Justice           /           /Political Science/Political Theory and Philosophy/Ethics"
8361,"Arms Transfers, Military Assistance, and Defense Industries: Socioeconomic Burden or Opportunity?",0002-7162,"Neuman, Stephanie G.","Economics/Growth, Allocation and Distribution/War and Military Spending           "
8362,"Do International Human Rights Treaties Improve Respect for Human Rights?",0022-0027,"Neumayer, Eric","Philosophy/Rights and Justice/Human Rights/Contemporary Questions           "
8363,"Cleanness, Pollution and Disgust in Modern Industrial Societies: The Brazilian Case",1469-5405,"Neves, Livia Martins Pinheiro","Social Psychology/Applied Social Psychology/Environment and Sustainability           "
8364,"Lest We Forget: Photography and the Presentation of History at the Apartheid Museum, Gold Reef City, and the Hector Pieterson Museum, Soweto",1470-3572,"Newbury, Darren","History/Social and Cultural History/Museums/History Museums           "
8365,"Killing Legally with Toxic Waste Women and the Environment in the United States",NO ISBN FOUND,"Newman, Penny","Political Science/Public Policy/Health/Public Health Policy           "
8366,"Anthropology, Inequality, and Disease: A Review",NO ISBN FOUND,"Nguyen, Vinh-Kim; Peschard, Karine","Anthropology/Social/Cultural Anthropology/Health and Medical Anthropology           "
8367,"Copyrighting the Past? Emerging Intellectual Property Rights Issues in Archaeology",0011-3204,"Nicholas, George P.; Bannister, Kelly P.","Anthropology/Archaeology/Historical Archaeology           "
8368,"Interpreting Gender",0097-9740,"Nicholson, Linda","History/Social and Cultural History/Gender/Construction of Gender           "
8369,"Explaining the Success of Community and Informal Economies: Shared Altruistic Values or Effective Social Control?",0306-8293,"Nienhaus, Volker; Brauksiepe, Ralf","Economics/Development/Poverty and Inequality/Alleviation of Poverty  Programs and Policies           "
8370,"The Paradox of Child Labor and Anthropology",0084-6570,"Nieuwenhuys, Olga","Anthropology/Social/Cultural Anthropology/Work and Alternative Livelihoods           "
8371,"Race, Gender, and War",0022-3433,"Nincic, Miroslav; Nincic, Donna J.","History/World/Global History/Geopolitics/War, Peace, and Security           "
8372,"Networking in Africa for Transnational Advocacy",NO ISBN FOUND,"Niombo, Sylvie","Sociology/Political Sociology/Organizations and Institutions/NGOs           "
8373,"The Social Origins of Mind",0066-4366,"Nisbett, Richard E.","Social Psychology/Approaches to Social Psychology/Cultural Psychology and CrossCultural Issues           /           /Philosophy/The Environment/Philosophical Traditions/Other"
8374,"National Borders and International Trade: Evidence from the European Union",0008-4085,"Nitsch, Volcker","Economics/Globalization/Global Trade           /           /Political Science/International Relations/Global Treaties and Institutions/Trade and Economic Politics"
8375,"Education and Economic Development During the Modernization Period: A Comparison Between Thailand and Japan",0563-8682,"Nitungkorn, Sukanya","History/Political History/Governance/Reform           "
8376,"Total Waste-Load Control and Allocation Based on Input-Output Analysis for Shenzhen, South China",0301-4797,"Ni, J. R.; Zhong, D. S.; Huang, Y. F.; Wang, H.","Economics/Growth, Allocation and Distribution/Problems with Growth/Environmental Impacts           "
8377,"Credit Can Precipitate Firm Failure: Evidence from Kenyan Manufacturing in the 1990s",NO ISBN FOUND,"Nkurunziza, Janvier D.","Economics/Development/Markets/Markets and Planning           "
8378,"Leaders of the People? The Nazi Party and German Society",0022-0094,"Noakes, Jeremy","History/Political History/Political Parties/Party Politics           "
8379,"Public Opinion and Global Justice",0010-4140,"Noel, Alain; Therien, Jean-Philippe","Political Science/International Relations/NorthSouth Relations and Politics of Development           "
8380,"Learning to Trust",NO ISBN FOUND,"Nooteboom, Bart","Social Psychology/Group Dynamics/Norms, Shared Values, and Beliefs           "
8381,"Comparing Harms: Headaches and Human Lives",0048-3915,"Norcross, Alastair","Philosophy/Rights and Justice/Ethical Theory/Utilitarianism           "
8382,"Towards a Sociological Understanding Of Mental Well-Being among the Unemployed: The Role of Economic and Psychosocial Factors",0038-0385,"Nordenmark, Mikael; Strandh, Mattias","Social Psychology/Applied Social Psychology/Health and WellBeing           "
8383,"Culture and Causal Cognition",0963-7214,"Norenzayan, A.; Nisbett, Richard E.","Social Psychology/Approaches to Social Psychology/Cultural Psychology and CrossCultural Issues           "
8384,"Economics as Mechanics and the Demise of Biological Diversity",0304-3800,"Norgaard, Richard B.","Economics/Economic Policy/Ecology and Natural Resources           "
8385,"The Case for Methodological Pluralism",0921-8009,"Norgaard, Richard B.","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Ecological/ Sustainability Approach           "
8386,"Three Dilemmas of Environmental Accounting",0921-8009,"Norgaard, Richard B.","Economics/Economic Policy/Environment/Valuation           "
8387,"Economic Indicators of Resource Scarcity: A Critical Essay",0095-0696,"Norgaard, Richard B.","Economics/Growth, Allocation and Distribution/Theories and Methods/Economic Indicators           "
8388,"Economics, Ethics, and the Environment",1559631198,"Norgaard, Richard B.; Howarth, Richard B.","Economics/WellBeing/Evaluation of WellBeing           /           /Philosophy/Rights and Justice/Intergenerational Justice"
8389,"Environmental Equity and Health: Understanding Complexity and Moving Forward",0090-0036,"Northridge, Mary E.; Stover, Gabriel N.; Rosenthal, Joyce E.; Sherard, Donna","Sociology/Urban Sociology/Health and Cities           "
8390,"Normative Foundations of Introductory Economics",0569-4345,"Northrop, Emily","Economics/Economics as a Social Science/Alternatives to Mainstream Economics/Moral/ Ethical/ Values Approach           "
8391,"Languages of Loyalty: Gender, Politics, and Party Supervision in Uzbekistan, 1927-41",0036-0341,"Northrop, Douglas","History/Political History/Ideology and Regimes/Communism/Socialism           "
8392,"Exploring Officers' Acceptance of Community Policing: Implications for Policy Implementation",0047-2352,"Novak, Kenneth J.; Alarid, Leanne Fiftal; Lucas, Wayne L.","Political Science/Public Administration/Basic Governmental Services/Policing and Public Safety           "
8393,"Plato on Commensurability and Desire",0309-7013,"Nussbaum, Martha C.","Philosophy/WellBeing/Classics/Ancient           "
8394,"Human Functioning and Social Justice: In Defense of Aristotelian Essentialism",0090-5917,"Nussbaum, Martha C.","Economics/WellBeing/Human Development/Human Functioning           "
